,pp,ap,mp,kp
0,A,encrypt,ID_A,K_AS
1,A,encrypt,ID_S,K_AS
2,A,encrypt,ID_A,K_AS
3,A,encrypt,a^x,K_AS
4,A,encrypt,ID_B,K_AS
5,A,new,T_A,
6,A,encrypt,T_A,K_AS
7,A,new,N_A,
8,A,send,ID_A,
9,A,send,ID_B,
10,A,send,ID_A,K_AS
11,A,send,ID_S,K_AS
12,A,send,ID_A,K_AS
13,A,send,a^x,K_AS
14,A,send,ID_B,K_AS
15,A,send,T_A,K_AS
16,A,send,N_A,
17,S,receive,ID_A,
18,S,receive,ID_B,
19,S,receive,ID_A,K_AS
20,S,receive,ID_S,K_AS
21,S,receive,ID_A,K_AS
22,S,receive,a^x,K_AS
23,S,receive,ID_B,K_AS
24,S,receive,T_A,K_AS
25,S,receive,N_A,
26,S,decrypt,ID_A,K_AS
27,S,decrypt,ID_S,K_AS
28,S,decrypt,ID_A,K_AS
29,S,decrypt,a^x,K_AS
30,S,decrypt,ID_B,K_AS
31,S,decrypt,T_A,K_AS
32,A,send,ID_A,
33,A,send,ID_B,
34,B,receive,ID_A,
35,B,receive,ID_B,
36,S,encrypt,ID_S,K_BS
37,S,encrypt,ID_B,K_BS
38,S,encrypt,ID_A,K_BS
39,S,encrypt,a^x,K_BS
40,S,encrypt,ID_B,K_BS
41,S,new,T_S,
42,S,encrypt,T_S,K_BS
43,S,send,ID_S,K_BS
44,S,send,ID_B,K_BS
45,S,send,ID_A,K_BS
46,S,send,a^x,K_BS
47,S,send,ID_B,K_BS
48,S,send,T_S,K_BS
49,B,receive,ID_S,K_BS
50,B,receive,ID_B,K_BS
51,B,receive,ID_A,K_BS
52,B,receive,a^x,K_BS
53,B,receive,ID_B,K_BS
54,B,receive,T_S,K_BS
55,B,decrypt,ID_S,K_BS
56,B,decrypt,ID_B,K_BS
57,B,decrypt,ID_A,K_BS
58,B,decrypt,a^x,K_BS
59,B,decrypt,ID_B,K_BS
60,B,decrypt,T_S,K_BS
61,B,encrypt,ID_B,K_BS
62,B,encrypt,ID_S,K_BS
63,B,encrypt,ID_B,K_BS
64,B,encrypt,a^y,K_BS
65,B,encrypt,ID_A,K_BS
66,B,new,T_B,
67,B,encrypt,T_B,K_BS
68,B,send,ID_B,K_BS
69,B,send,ID_S,K_BS
70,B,send,ID_B,K_BS
71,B,send,a^y,K_BS
72,B,send,ID_A,K_BS
73,B,send,T_B,K_BS
74,S,receive,ID_B,K_BS
75,S,receive,ID_S,K_BS
76,S,receive,ID_B,K_BS
77,S,receive,a^y,K_BS
78,S,receive,ID_A,K_BS
79,S,receive,T_B,K_BS
80,S,decrypt,ID_B,K_BS
81,S,decrypt,ID_S,K_BS
82,S,decrypt,ID_B,K_BS
83,S,decrypt,a^y,K_BS
84,S,decrypt,ID_A,K_BS
85,S,decrypt,T_B,K_BS
86,S,encrypt,ID_S,K_AS
87,S,encrypt,ID_A,K_AS
88,S,encrypt,ID_B,K_AS
89,S,encrypt,a^y,K_AS
90,S,encrypt,ID_A,K_AS
91,S,encrypt,T_S,K_AS
92,S,send,ID_S,K_AS
93,S,send,ID_A,K_AS
94,S,send,ID_B,K_AS
95,S,send,a^y,K_AS
96,S,send,ID_A,K_AS
97,S,send,T_S,K_AS
98,A,receive,ID_S,K_AS
99,A,receive,ID_A,K_AS
100,A,receive,ID_B,K_AS
101,A,receive,a^y,K_AS
102,A,receive,ID_A,K_AS
103,A,receive,T_S,K_AS
104,A,decrypt,ID_S,K_AS
105,A,decrypt,ID_A,K_AS
106,A,decrypt,ID_B,K_AS
107,A,decrypt,a^y,K_AS
108,A,decrypt,ID_A,K_AS
109,A,decrypt,T_S,K_AS
110,A,encrypt,ID_A,K_AB
111,A,encrypt,ID_B,K_AB
112,A,encrypt,T_A,K_AB
113,A,send,ID_A,K_AB
114,A,send,ID_B,K_AB
115,A,send,T_A,K_AB
116,B,receive,ID_A,K_AB
117,B,receive,ID_B,K_AB
118,B,receive,T_A,K_AB
119,B,decrypt,ID_A,K_AB
120,B,decrypt,ID_B,K_AB
121,B,decrypt,T_A,K_AB
122,B,encrypt,ID_B,K_AB
123,B,encrypt,ID_A,K_AB
124,B,encrypt,T_B,K_AB
125,B,send,ID_B,K_AB
126,B,send,ID_A,K_AB
127,B,send,T_B,K_AB
128,A,receive,ID_B,K_AB
129,A,receive,ID_A,K_AB
130,A,receive,T_B,K_AB
131,A,decrypt,ID_B,K_AB
132,A,decrypt,ID_A,K_AB
133,A,decrypt,T_B,K_AB
