,pp,ap,mp,kp
0,A,encrypt,ID_B,Password_B
1,A,encrypt,K_(Pub_A),Password_B
2,A,encrypt,a^x,Password_B
3,A,new,N_A,
4,A,send,ID_B,Password_B
5,A,send,K_(Pub_A),Password_B
6,A,send,a^x,Password_B
7,A,send,N_A,
8,B,receive,ID_B,Password_B
9,B,receive,K_(Pub_A),Password_B
10,B,receive,a^x,Password_B
11,B,receive,N_A,
12,B,new,N_B,
13,B,send,N_B,Pub_A
14,A,receive,N_B,Pub_A
15,A,new,N_B,
16,A,send,N_B,
17,B,receive,N_B,
18,B,encrypt,ID_A,Pub_A
19,B,encrypt,ID_B,Pub_A
20,B,encrypt,Password_B,Pub_A
21,B,encrypt,a^x,Pub_A
22,B,encrypt,a^y,Pub_A
23,B,hash,ID_A,
24,B,hash,ID_B,
25,B,hash,a^x,
26,B,hash,a^y,
27,B,hash,K_AB,
28,B,send,ID_A,Pub_A
29,B,send,ID_B,Pub_A
30,B,send,Password_B,Pub_A
31,B,send,a^x,Pub_A
32,B,send,a^y,Pub_A
33,B,send,ID_A,
34,B,send,ID_B,
35,B,send,a^x,
36,B,send,a^y,
37,B,send,K_AB,
38,A,receive,ID_A,Pub_A
39,A,receive,ID_B,Pub_A
40,A,receive,Password_B,Pub_A
41,A,receive,a^x,Pub_A
42,A,receive,a^y,Pub_A
43,A,receive,ID_A,
44,A,receive,ID_B,
45,A,receive,a^x,
46,A,receive,a^y,
47,A,receive,K_AB,
48,A,decrypt,ID_A,Pri_A
49,A,decrypt,ID_B,Pri_A
50,A,decrypt,Password_B,Pri_A
51,A,decrypt,a^x,Pri_A
52,A,decrypt,a^y,Pri_A
53,A,send,K_AB,
54,B,receive,K_AB,
