,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,N_A^',
4,B,receive,N_A,
5,B,receive,N_A^',
6,B,new,N_B,
7,B,encrypt,ID_B,Pub_A
8,B,encrypt,K_AB,Pub_A
9,B,sign,N_B,Pri_B
10,B,sign,N_A,Pri_B
11,B,sign,ID_A,Pri_B
12,B,encrypt,ID_B,Pub_A
13,B,sign,ID_B,Pri_B
14,B,encrypt,K_AB,Pub_A
15,B,sign,K_AB,Pri_B
16,B,new,N_B^',
17,B,send,N_B,
18,B,send,N_A,
19,B,send,ID_A,
20,B,send,ID_B,Pub_A
21,B,send,K_AB,Pub_A
22,B,send,N_B,Pri_B
23,B,send,N_A,Pri_B
24,B,send,ID_A,Pri_B
25,B,send,ID_B,Pub_A Pri_B
26,B,send,K_AB,Pub_A Pri_B
27,B,send,N_B^',
28,A,receive,N_B,
29,A,receive,N_A,
30,A,receive,ID_A,
31,A,receive,ID_B,Pub_A
32,A,receive,K_AB,Pub_A
33,A,receive,N_B,Pri_B
34,A,receive,N_A,Pri_B
35,A,receive,ID_A,Pri_B
36,A,receive,ID_B,Pub_A Pri_B
37,A,receive,K_AB,Pub_A Pri_B
38,A,receive,N_B^',
39,A,decrypt,ID_B,Pri_A
40,A,decrypt,K_AB,Pri_A
41,A,verify,N_B,Pub_B
42,A,verify,N_A,Pub_B
43,A,verify,ID_A,Pub_B
44,A,decrypt,ID_B,Pri_A
45,A,verify,ID_B,Pub_B
46,A,decrypt,K_AB,Pri_A
47,A,verify,K_AB,Pub_B
48,A,sign,N_A,Pri_A
49,A,sign,N_B,Pri_A
50,A,sign,ID_B,Pri_A
51,A,send,N_A,
52,A,send,N_B,
53,A,send,ID_B,
54,A,send,N_A,Pri_A
55,A,send,N_B,Pri_A
56,A,send,ID_B,Pri_A
57,B,receive,N_A,
58,B,receive,N_B,
59,B,receive,ID_B,
60,B,receive,N_A,Pri_A
61,B,receive,N_B,Pri_A
62,B,receive,ID_B,Pri_A
63,B,verify,N_A,Pub_A
64,B,verify,N_B,Pub_A
65,B,verify,ID_B,Pub_A
