,pp,ap,mp,kp
0,A,encrypt,a^x,K_AS
1,A,encrypt,ID_B,K_AS
2,A,new,N_A,
3,A,new,N_A^',
4,A,send,ID_A,
5,A,send,a^x,K_AS
6,A,send,ID_B,K_AS
7,A,send,N_A,
8,A,send,N_A^',
9,B,receive,ID_A,
10,B,receive,a^x,K_AS
11,B,receive,ID_B,K_AS
12,B,receive,N_A,
13,B,receive,N_A^',
14,B,encrypt,a^x,K_AS
15,B,encrypt,ID_B,K_AS
16,B,encrypt,a^y,K_BS
17,B,encrypt,ID_A,K_BS
18,B,new,N_B,
19,B,send,a^x,K_AS
20,B,send,ID_B,K_AS
21,B,send,a^y,K_BS
22,B,send,ID_A,K_BS
23,B,send,N_B,
24,S,receive,a^x,K_AS
25,S,receive,ID_B,K_AS
26,S,receive,a^y,K_BS
27,S,receive,ID_A,K_BS
28,S,receive,N_B,
29,S,decrypt,a^x,K_AS
30,S,decrypt,ID_B,K_AS
31,S,decrypt,a^y,K_BS
32,S,decrypt,ID_A,K_BS
33,S,encrypt,a^x,K_AS
34,S,encrypt,a^y,K_AS
35,S,encrypt,ID_B,K_AS
36,S,encrypt,a^y,K_BS
37,S,encrypt,a^x,K_BS
38,S,encrypt,ID_A,K_BS
39,S,send,a^x,K_AS
40,S,send,a^y,K_AS
41,S,send,ID_B,K_AS
42,S,send,a^y,K_BS
43,S,send,a^x,K_BS
44,S,send,ID_A,K_BS
45,B,receive,a^x,K_AS
46,B,receive,a^y,K_AS
47,B,receive,ID_B,K_AS
48,B,receive,a^y,K_BS
49,B,receive,a^x,K_BS
50,B,receive,ID_A,K_BS
51,B,decrypt,a^y,K_BS
52,B,decrypt,a^x,K_BS
53,B,decrypt,ID_A,K_BS
54,B,encrypt,a^x,K_AS
55,B,encrypt,a^y,K_AS
56,B,encrypt,ID_B,K_AS
57,B,send,a^x,K_AS
58,B,send,a^y,K_AS
59,B,send,ID_B,K_AS
60,A,receive,a^x,K_AS
61,A,receive,a^y,K_AS
62,A,receive,ID_B,K_AS
63,A,decrypt,a^x,K_AS
64,A,decrypt,a^y,K_AS
65,A,decrypt,ID_B,K_AS
