,pp,ap,mp,kp
0,B,encrypt,a^y,K_BS
1,B,encrypt,ID_A,K_BS
2,B,new,N_B,
3,B,send,ID_B,
4,B,send,a^y,K_BS
5,B,send,ID_A,K_BS
6,B,send,N_B,
7,A,receive,ID_B,
8,A,receive,a^y,K_BS
9,A,receive,ID_A,K_BS
10,A,receive,N_B,
11,A,encrypt,a^y,K_BS
12,A,encrypt,ID_A,K_BS
13,A,encrypt,a^x,K_AS
14,A,encrypt,ID_B,K_AS
15,A,new,N_A,
16,A,new,N_A^',
17,A,send,a^y,K_BS
18,A,send,ID_A,K_BS
19,A,send,a^x,K_AS
20,A,send,ID_B,K_AS
21,A,send,N_A,
22,A,send,N_A^',
23,S,receive,a^y,K_BS
24,S,receive,ID_A,K_BS
25,S,receive,a^x,K_AS
26,S,receive,ID_B,K_AS
27,S,receive,N_A,
28,S,receive,N_A^',
29,S,decrypt,a^y,K_BS
30,S,decrypt,ID_A,K_BS
31,S,decrypt,a^x,K_AS
32,S,decrypt,ID_B,K_AS
33,S,encrypt,a^y,K_BS
34,S,encrypt,a^x,K_BS
35,S,encrypt,ID_A,K_BS
36,S,new,T_S,
37,S,encrypt,T_S,K_BS
38,S,encrypt,a^x,K_AS
39,S,encrypt,a^y,K_AS
40,S,encrypt,ID_B,K_AS
41,S,encrypt,T_S,K_AS
42,S,send,a^y,K_BS
43,S,send,a^x,K_BS
44,S,send,ID_A,K_BS
45,S,send,T_S,K_BS
46,S,send,a^x,K_AS
47,S,send,a^y,K_AS
48,S,send,ID_B,K_AS
49,S,send,T_S,K_AS
50,A,receive,a^y,K_BS
51,A,receive,a^x,K_BS
52,A,receive,ID_A,K_BS
53,A,receive,T_S,K_BS
54,A,receive,a^x,K_AS
55,A,receive,a^y,K_AS
56,A,receive,ID_B,K_AS
57,A,receive,T_S,K_AS
58,A,decrypt,a^x,K_AS
59,A,decrypt,a^y,K_AS
60,A,decrypt,ID_B,K_AS
61,A,decrypt,T_S,K_AS
62,A,encrypt,a^y,K_BS
63,A,encrypt,a^x,K_BS
64,A,encrypt,ID_A,K_BS
65,A,encrypt,T_S,K_BS
66,A,send,a^y,K_BS
67,A,send,a^x,K_BS
68,A,send,ID_A,K_BS
69,A,send,T_S,K_BS
70,B,receive,a^y,K_BS
71,B,receive,a^x,K_BS
72,B,receive,ID_A,K_BS
73,B,receive,T_S,K_BS
74,B,decrypt,a^y,K_BS
75,B,decrypt,a^x,K_BS
76,B,decrypt,ID_A,K_BS
77,B,decrypt,T_S,K_BS
