,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,ID_B,
4,A,send,N_A,
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,ID_B,
8,B,receive,N_A,
9,B,receive,N_A^',
10,A,encrypt,ID_A,K_BS
11,A,encrypt,ID_S,K_BS
12,A,encrypt,ID_A,K_BS
13,A,encrypt,a^x,K_BS
14,A,encrypt,ID_B,K_BS
15,A,send,ID_A,
16,A,send,ID_B,
17,A,send,ID_A,K_BS
18,A,send,ID_S,K_BS
19,A,send,ID_A,K_BS
20,A,send,a^x,K_BS
21,A,send,ID_B,K_BS
22,S,receive,ID_A,
23,S,receive,ID_B,
24,S,receive,ID_A,K_BS
25,S,receive,ID_S,K_BS
26,S,receive,ID_A,K_BS
27,S,receive,a^x,K_BS
28,S,receive,ID_B,K_BS
29,S,decrypt,ID_A,K_BS
30,S,decrypt,ID_S,K_BS
31,S,decrypt,ID_A,K_BS
32,S,decrypt,a^x,K_BS
33,S,decrypt,ID_B,K_BS
34,S,encrypt,ID_S,K_BS
35,S,encrypt,ID_A,K_BS
36,S,encrypt,ID_A,K_BS
37,S,encrypt,a^x,K_BS
38,S,encrypt,ID_B,K_BS
39,S,send,ID_S,K_BS
40,S,send,ID_A,K_BS K_BS
41,S,send,a^x,K_BS
42,S,send,ID_B,K_BS
43,B,receive,ID_S,K_BS
44,B,receive,ID_A,K_BS K_BS
45,B,receive,a^x,K_BS
46,B,receive,ID_B,K_BS
47,B,decrypt,ID_S,K_BS
48,B,decrypt,ID_A,K_BS
49,B,decrypt,ID_A,K_BS
50,B,decrypt,a^x,K_BS
51,B,decrypt,ID_B,K_BS
52,B,encrypt,ID_B,K_BS
53,B,encrypt,ID_S,K_BS
54,B,encrypt,ID_B,K_BS
55,B,encrypt,a^y,K_BS
56,B,encrypt,ID_A,K_BS
57,B,new,N_B,
58,B,send,ID_B,K_BS
59,B,send,ID_S,K_BS
60,B,send,ID_B,K_BS
61,B,send,a^y,K_BS
62,B,send,ID_A,K_BS
63,B,send,N_B,
64,S,receive,ID_B,K_BS
65,S,receive,ID_S,K_BS
66,S,receive,ID_B,K_BS
67,S,receive,a^y,K_BS
68,S,receive,ID_A,K_BS
69,S,receive,N_B,
70,S,decrypt,ID_B,K_BS
71,S,decrypt,ID_S,K_BS
72,S,decrypt,ID_B,K_BS
73,S,decrypt,a^y,K_BS
74,S,decrypt,ID_A,K_BS
75,S,encrypt,ID_S,K_BS
76,S,encrypt,ID_B,K_BS
77,S,encrypt,ID_B,K_BS
78,S,encrypt,a^x,K_BS
79,S,encrypt,ID_A,K_BS
80,S,send,ID_S,K_BS
81,S,send,ID_B,K_BS K_BS
82,S,send,a^x,K_BS
83,S,send,ID_A,K_BS
84,A,receive,ID_S,K_BS
85,A,receive,ID_B,K_BS K_BS
86,A,receive,a^x,K_BS
87,A,receive,ID_A,K_BS
