,pp,ap,mp,kp
0,A,encrypt,ID_A,Pub_B
1,A,encrypt,a^x,Pub_B
2,A,new,N_A,
3,A,encrypt,N_A,Pub_B
4,A,new,N_A^',
5,A,send,ID_A,Pub_B
6,A,send,a^x,Pub_B
7,A,send,N_A,Pub_B
8,A,send,N_A^',
9,B,receive,ID_A,Pub_B
10,B,receive,a^x,Pub_B
11,B,receive,N_A,Pub_B
12,B,receive,N_A^',
13,B,decrypt,ID_A,Pri_B
14,B,decrypt,a^x,Pri_B
15,B,decrypt,N_A,Pri_B
16,B,encrypt,ID_B,Pub_A
17,B,encrypt,a^y,Pub_A
18,B,encrypt,N_A,Pub_A
19,B,new,N_B,
20,B,encrypt,N_B,Pub_A
21,B,new,N_B^',
22,B,send,ID_B,Pub_A
23,B,send,a^y,Pub_A
24,B,send,N_A,Pub_A
25,B,send,N_B,Pub_A
26,B,send,N_B^',
27,A,receive,ID_B,Pub_A
28,A,receive,a^y,Pub_A
29,A,receive,N_A,Pub_A
30,A,receive,N_B,Pub_A
31,A,receive,N_B^',
32,A,decrypt,ID_B,Pri_A
33,A,decrypt,a^y,Pri_A
34,A,decrypt,N_A,Pri_A
35,A,decrypt,N_B,Pri_A
36,A,send,N_B,
37,B,receive,N_B,
