pp,ap,mp,kp
A,send,ID_A, 
A,send,ID_B, 
S,receive,ID_A, 
S,receive,ID_B, 
S,new,N_S, 
S,send,N_S, 
A,receive,N_S, 
A,new,N_A, 
A,encrypt,ID_A,K_AS
A,encrypt,ID_B,K_AS
A,encrypt,N_S,K_AS
A,encrypt,a^x,K_AS
A,send,ID_A, 
A,send,ID_B, 
A,send,N_A, 
A,send,N_S, 
A,send,ID_A,K_AS
A,send,ID_B,K_AS
A,send,N_S,K_AS
A,send,a^x,K_AS
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,N_A, 
B,receive,N_S, 
B,receive,ID_A,K_AS
B,receive,ID_B,K_AS
B,receive,N_S,K_AS
B,receive,a^x,K_AS
B,new,N_B, 
B,encrypt,ID_A,K_AS
B,encrypt,ID_B,K_AS
B,encrypt,N_S,K_AS
B,encrypt,a^x,K_AS
B,encrypt,ID_B,K_BS
B,encrypt,ID_A,K_BS
B,encrypt,N_B,K_BS
B,encrypt,a^y,K_BS
B,send,ID_A, 
B,send,ID_B, 
B,send,N_A, 
B,send,N_B, 
B,send,ID_A,K_AS
B,send,ID_B,K_AS
B,send,N_S,K_AS
B,send,a^x,K_AS
B,send,ID_B,K_BS
B,send,ID_A,K_BS
B,send,N_B,K_BS
B,send,a^y,K_BS
S,receive,ID_A, 
S,receive,ID_B, 
S,receive,N_A, 
S,receive,N_B, 
S,receive,ID_A,K_AS
S,receive,ID_B,K_AS
S,receive,N_S,K_AS
S,receive,a^x,K_AS
S,receive,ID_B,K_BS
S,receive,ID_A,K_BS
S,receive,N_B,K_BS
S,receive,a^y,K_BS
S,decrypt,ID_A,K_AS
S,decrypt,ID_B,K_AS
S,decrypt,N_S,K_AS
S,decrypt,a^x,K_AS
S,decrypt,ID_B,K_BS
S,decrypt,ID_A,K_BS
S,decrypt,N_B,K_BS
S,decrypt,a^y,K_BS
S,encrypt,ID_B,K_AS
S,encrypt,N_A,K_AS
S,encrypt,a^y,K_AS
S,encrypt,ID_A,K_BS
S,encrypt,N_B,K_BS
S,encrypt,a^x,K_BS
S,send,ID_B,K_AS
S,send,N_A,K_AS
S,send,a^y,K_AS
S,send,ID_A,K_BS
S,send,N_B,K_BS
S,send,a^x,K_BS
B,receive,ID_B,K_AS
B,receive,N_A,K_AS
B,receive,a^y,K_AS
B,receive,ID_A,K_BS
B,receive,N_B,K_BS
B,receive,a^x,K_BS
B,decrypt,ID_A,K_BS
B,decrypt,N_B,K_BS
B,decrypt,a^x,K_BS
B,encrypt,ID_B,K_AS
B,encrypt,N_A,K_AS
B,encrypt,a^y,K_AS
B,send,ID_B,K_AS
B,send,N_A,K_AS
B,send,a^y,K_AS
A,receive,ID_B,K_AS
A,receive,N_A,K_AS
A,receive,a^y,K_AS
A,decrypt,ID_B,K_AS
A,decrypt,N_A,K_AS
A,decrypt,a^y,K_AS
