,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,new,N_B,
6,B,send,ID_A,
7,B,send,N_A,
8,B,send,ID_B,
9,B,send,N_B,
10,S,receive,ID_A,
11,S,receive,N_A,
12,S,receive,ID_B,
13,S,receive,N_B,
14,S,encrypt,ID_B,K_AS
15,S,encrypt,K_AB,K_AS
16,S,send,K_AB,
17,S,send,ID_B,K_AS
18,S,send,K_AB,K_AS
19,S,send,ID_S,
20,B,receive,K_AB,
21,B,receive,ID_B,K_AS
22,B,receive,K_AB,K_AS
23,B,receive,ID_S,
24,B,encrypt,ID_B,K_AS
25,B,encrypt,K_AB,K_AS
26,B,new,N_A,
27,B,new,N_B^',
28,B,send,ID_B,K_AS
29,B,send,K_AB,K_AS
30,B,send,N_A,
31,B,send,N_B^',
32,A,receive,ID_B,K_AS
33,A,receive,K_AB,K_AS
34,A,receive,N_A,
35,A,receive,N_B^',
36,A,decrypt,ID_B,K_AS
37,A,decrypt,K_AB,K_AS
38,A,encrypt,N_B^',K_AB
39,A,send,N_B^',K_AB
40,B,receive,N_B^',K_AB
41,B,decrypt,N_B^',K_AB
