,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,N_A^',
4,B,receive,N_A,
5,B,receive,N_A^',
6,B,encrypt,K_AB^',Pub_A
7,B,new,N_B,
8,B,hash,ID_A,hK_AB
9,B,hash,N_A,hK_AB
10,B,encrypt,K_AB^',Pub_A
11,B,hash,K_AB^',hK_AB
12,B,new,N_B^',
13,B,send,K_AB^',Pub_A
14,B,send,ID_B,
15,B,send,N_B,
16,B,send,ID_A,hK_AB
17,B,send,N_A,hK_AB
18,B,send,K_AB^',Pub_A hK_AB
19,B,send,N_B^',
20,A,receive,K_AB^',Pub_A
21,A,receive,ID_B,
22,A,receive,N_B,
23,A,receive,ID_A,hK_AB
24,A,receive,N_A,hK_AB
25,A,receive,K_AB^',Pub_A hK_AB
26,A,receive,N_B^',
27,A,decrypt,K_AB^',Pri_A
28,A,decrypt,ID_A,hK_AB
29,A,decrypt,N_A,hK_AB
30,A,decrypt,K_AB^',Pri_A
31,A,decrypt,K_AB^',hK_AB
32,A,hash,ID_A,hK_AB
33,A,hash,ID_B,hK_AB
34,A,hash,N_A,hK_AB
35,A,hash,N_B,hK_AB
36,A,send,ID_A,hK_AB
37,A,send,ID_B,hK_AB
38,A,send,N_A,hK_AB
39,A,send,N_B,hK_AB
40,B,receive,ID_A,hK_AB
41,B,receive,ID_B,hK_AB
42,B,receive,N_A,hK_AB
43,B,receive,N_B,hK_AB
44,B,decrypt,ID_A,hK_AB
45,B,decrypt,ID_B,hK_AB
46,B,decrypt,N_A,hK_AB
47,B,decrypt,N_B,hK_AB
