,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,N_A,
4,A,send,K_(Pub_A),
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,N_A,
8,B,receive,K_(Pub_A),
9,B,receive,N_A^',
10,B,new,N_B,
11,B,new,N_B^',
12,B,encrypt,N_B^',Pub_A
13,B,hash,K_(Pub_A),
14,B,encrypt,K_(Pub_A),Pub_A
15,B,hash,N_A,
16,B,encrypt,N_A,Pub_A
17,B,hash,N_B,
18,B,encrypt,N_B,Pub_A
19,B,hash,ID_A,
20,B,encrypt,ID_A,Pub_A
21,B,hash,ID_B,
22,B,encrypt,ID_B,Pub_A
23,B,hash,Password_B,
24,B,encrypt,Password_B,Pub_A
25,B,send,N_B,
26,B,send,N_B^',Pub_A
27,B,send,K_(Pub_A),Pub_A
28,B,send,N_A,Pub_A
29,B,send,N_B,Pub_A
30,B,send,ID_A,Pub_A
31,B,send,ID_B,Pub_A
32,B,send,Password_B,Pub_A
33,A,receive,N_B,
34,A,receive,N_B^',Pub_A
35,A,receive,K_(Pub_A),Pub_A
36,A,receive,N_A,Pub_A
37,A,receive,N_B,Pub_A
38,A,receive,ID_A,Pub_A
39,A,receive,ID_B,Pub_A
40,A,receive,Password_B,Pub_A
41,A,decrypt,N_B^',Pri_A
42,A,decrypt,K_(Pub_A),Pri_A
43,A,decrypt,N_A,Pri_A
44,A,decrypt,N_B,Pri_A
45,A,decrypt,ID_A,Pri_A
46,A,decrypt,ID_B,Pri_A
47,A,decrypt,Password_B,Pri_A
48,A,hash,K_(Pub_A),
49,A,hash,N_A,
50,A,hash,N_B,
51,A,hash,ID_A,
52,A,hash,ID_B,
53,A,encrypt,K_(Pub_A),Pub_A
54,A,hash,K_(Pub_A),
55,A,encrypt,N_A,Pub_A
56,A,hash,N_A,
57,A,encrypt,N_B,Pub_A
58,A,hash,N_B,
59,A,encrypt,ID_A,Pub_A
60,A,hash,ID_A,
61,A,encrypt,ID_B,Pub_A
62,A,hash,ID_B,
63,A,encrypt,Password_B,Pub_A
64,A,hash,Password_B,
65,A,hash,N_B^',
66,A,send,K_(Pub_A),
67,A,send,N_A,
68,A,send,N_B,
69,A,send,ID_A,
70,A,send,ID_B,
71,A,send,K_(Pub_A),Pub_A
72,A,send,N_A,Pub_A
73,A,send,N_B,Pub_A
74,A,send,ID_A,Pub_A
75,A,send,ID_B,Pub_A
76,A,send,Password_B,Pub_A
77,A,send,N_B^',
78,B,receive,K_(Pub_A),
79,B,receive,N_A,
80,B,receive,N_B,
81,B,receive,ID_A,
82,B,receive,ID_B,
83,B,receive,K_(Pub_A),Pub_A
84,B,receive,N_A,Pub_A
85,B,receive,N_B,Pub_A
86,B,receive,ID_A,Pub_A
87,B,receive,ID_B,Pub_A
88,B,receive,Password_B,Pub_A
89,B,receive,N_B^',
90,B,encrypt,K_(Pub_A),K_AB
91,B,encrypt,N_A,K_AB
92,B,encrypt,N_B,K_AB
93,B,encrypt,ID_A,K_AB
94,B,encrypt,ID_B,K_AB
95,B,encrypt,K_(Pub_A),Pub_A
96,B,encrypt,K_(Pub_A),K_AB
97,B,encrypt,N_A,Pub_A
98,B,encrypt,N_A,K_AB
99,B,encrypt,N_B,Pub_A
100,B,encrypt,N_B,K_AB
101,B,encrypt,ID_A,Pub_A
102,B,encrypt,ID_A,K_AB
103,B,encrypt,ID_B,Pub_A
104,B,encrypt,ID_B,K_AB
105,B,encrypt,Password_B,Pub_A
106,B,encrypt,Password_B,K_AB
107,B,encrypt,N_B^',K_AB
108,B,send,K_(Pub_A),K_AB
109,B,send,N_A,K_AB
110,B,send,N_B,K_AB
111,B,send,ID_A,K_AB
112,B,send,ID_B,K_AB
113,B,send,K_(Pub_A),Pub_A K_AB
114,B,send,N_A,Pub_A K_AB
115,B,send,N_B,Pub_A K_AB
116,B,send,ID_A,Pub_A K_AB
117,B,send,ID_B,Pub_A K_AB
118,B,send,Password_B,Pub_A K_AB
119,B,send,N_B^',K_AB
120,A,receive,K_(Pub_A),K_AB
121,A,receive,N_A,K_AB
122,A,receive,N_B,K_AB
123,A,receive,ID_A,K_AB
124,A,receive,ID_B,K_AB
