,pp,ap,mp,kp
0,A,encrypt,a^x,Pub_B
1,A,send,ID_A,
2,A,send,a^x,Pub_B
3,B,receive,ID_A,
4,B,receive,a^x,Pub_B
5,B,decrypt,a^x,Pri_B
6,B,hash,ID_A,
7,B,hash,a^y,
8,B,hash,K_AB,
9,B,send,ID_B,
10,B,send,a^y,
11,B,send,ID_A,
12,B,send,a^y,
13,B,send,K_AB,
14,A,receive,ID_B,
15,A,receive,a^y,
16,A,receive,ID_A,
17,A,receive,a^y,
18,A,receive,K_AB,
19,A,hash,ID_A,
20,A,hash,a^y,
21,A,hash,ID_B,
22,A,hash,K_AB,
23,A,hash,Password_A,
24,A,send,ID_A,
25,A,send,ID_B,
26,A,send,ID_A,
27,A,send,a^y,
28,A,send,ID_B,
29,A,send,K_AB,
30,A,send,Password_A,
31,B,receive,ID_A,
32,B,receive,ID_B,
33,B,receive,ID_A,
34,B,receive,a^y,
35,B,receive,ID_B,
36,B,receive,K_AB,
37,B,receive,Password_A,
