,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,N_A,
4,A,send,N_A^',
5,B,receive,ID_A,
6,B,receive,N_A,
7,B,receive,N_A^',
8,B,new,N_B,
9,B,send,ID_A,
10,B,send,ID_B,
11,B,send,N_A,
12,B,send,N_B,
13,S,receive,ID_A,
14,S,receive,ID_B,
15,S,receive,N_A,
16,S,receive,N_B,
17,S,hash,ID_A,hK_AS
18,S,hash,ID_B,hK_AS
19,S,hash,N_A,hK_AS
20,S,hash,N_B,hK_AS
21,S,hash,K_AB,hK_AS
22,S,send,K_AB,
23,S,send,ID_A,hK_AS
24,S,send,ID_B,hK_AS
25,S,send,N_A,hK_AS
26,S,send,N_B,hK_AS
27,S,send,K_AB,hK_AS
28,S,send,N_B,
29,A,receive,K_AB,
30,A,receive,ID_A,hK_AS
31,A,receive,ID_B,hK_AS
32,A,receive,N_A,hK_AS
33,A,receive,N_B,hK_AS
34,A,receive,K_AB,hK_AS
35,A,receive,N_B,
36,A,decrypt,ID_A,hK_AS
37,A,decrypt,ID_B,hK_AS
38,A,decrypt,N_A,hK_AS
39,A,decrypt,N_B,hK_AS
40,A,decrypt,K_AB,hK_AS
41,S,hash,ID_A,hK_BS
42,S,hash,ID_B,hK_BS
43,S,hash,N_A,hK_BS
44,S,hash,N_B,hK_BS
45,S,hash,K_AB,hK_BS
46,S,send,K_AB,
47,S,send,ID_A,hK_BS
48,S,send,ID_B,hK_BS
49,S,send,N_A,hK_BS
50,S,send,N_B,hK_BS
51,S,send,K_AB,hK_BS
52,B,receive,K_AB,
53,B,receive,ID_A,hK_BS
54,B,receive,ID_B,hK_BS
55,B,receive,N_A,hK_BS
56,B,receive,N_B,hK_BS
57,B,receive,K_AB,hK_BS
58,B,decrypt,ID_A,hK_BS
59,B,decrypt,ID_B,hK_BS
60,B,decrypt,N_A,hK_BS
61,B,decrypt,N_B,hK_BS
62,B,decrypt,K_AB,hK_BS
