,pp,ap,mp,kp
0,A,new,T_A,
1,A,new,N_A,
2,A,sign,ID_B,Pri_A
3,A,sign,T_A,Pri_A
4,A,sign,N_A,Pri_A
5,A,hash,ID_B,hK_AB
6,A,hash,T_A,hK_AB
7,A,hash,N_A,hK_AB
8,A,hash,ID_A,hK_AB
9,A,send,ID_A,
10,A,send,ID_B,
11,A,send,T_A,
12,A,send,N_A,
13,A,send,ID_B,Pri_A
14,A,send,T_A,Pri_A
15,A,send,N_A,Pri_A
16,A,send,ID_B,hK_AB
17,A,send,T_A,hK_AB
18,A,send,N_A,hK_AB
19,A,send,ID_A,hK_AB
20,B,receive,ID_A,
21,B,receive,ID_B,
22,B,receive,T_A,
23,B,receive,N_A,
24,B,receive,ID_B,Pri_A
25,B,receive,T_A,Pri_A
26,B,receive,N_A,Pri_A
27,B,receive,ID_B,hK_AB
28,B,receive,T_A,hK_AB
29,B,receive,N_A,hK_AB
30,B,receive,ID_A,hK_AB
31,B,verify,ID_B,Pub_A
32,B,verify,T_A,Pub_A
33,B,verify,N_A,Pub_A
34,B,decrypt,ID_B,hK_AB
35,B,decrypt,T_A,hK_AB
36,B,decrypt,N_A,hK_AB
37,B,decrypt,ID_A,hK_AB
38,B,encrypt,ID_A,Pub_B
39,B,encrypt,N_A,Pub_B
40,B,send,ID_B,
41,B,send,ID_A,
42,B,send,N_A,
43,B,send,ID_A,Pub_B
44,B,send,N_A,Pub_B
45,A,receive,ID_B,
46,A,receive,ID_A,
47,A,receive,N_A,
48,A,receive,ID_A,Pub_B
49,A,receive,N_A,Pub_B
