,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,ID_B,
4,A,send,N_A,
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,ID_B,
8,B,receive,N_A,
9,B,receive,N_A^',
10,B,new,N_B,
11,B,encrypt,ID_B,K_BS
12,B,encrypt,ID_S,K_BS
13,B,encrypt,ID_B,K_BS
14,B,encrypt,a^y,K_BS
15,B,encrypt,ID_A,K_BS
16,B,encrypt,N_A,K_BS
17,B,send,ID_A,
18,B,send,ID_B,
19,B,send,N_B,
20,B,send,ID_B,K_BS
21,B,send,ID_S,K_BS
22,B,send,ID_B,K_BS
23,B,send,a^y,K_BS
24,B,send,ID_A,K_BS
25,B,send,N_A,K_BS
26,S,receive,ID_A,
27,S,receive,ID_B,
28,S,receive,N_B,
29,S,receive,ID_B,K_BS
30,S,receive,ID_S,K_BS
31,S,receive,ID_B,K_BS
32,S,receive,a^y,K_BS
33,S,receive,ID_A,K_BS
34,S,receive,N_A,K_BS
35,S,decrypt,ID_B,K_BS
36,S,decrypt,ID_S,K_BS
37,S,decrypt,ID_B,K_BS
38,S,decrypt,a^y,K_BS
39,S,decrypt,ID_A,K_BS
40,S,decrypt,N_A,K_BS
41,S,encrypt,ID_S,K_AS
42,S,encrypt,ID_A,K_AS
43,S,encrypt,ID_B,K_AS
44,S,encrypt,a^y,K_AS
45,S,encrypt,ID_A,K_AS
46,S,encrypt,N_A,K_AS
47,S,send,ID_S,K_AS
48,S,send,ID_A,K_AS
49,S,send,ID_B,K_AS
50,S,send,a^y,K_AS
51,S,send,ID_A,K_AS
52,S,send,N_A,K_AS
53,S,send,N_B,
54,A,receive,ID_S,K_AS
55,A,receive,ID_A,K_AS
56,A,receive,ID_B,K_AS
57,A,receive,a^y,K_AS
58,A,receive,ID_A,K_AS
59,A,receive,N_A,K_AS
60,A,receive,N_B,
61,A,decrypt,ID_S,K_AS
62,A,decrypt,ID_A,K_AS
63,A,decrypt,ID_B,K_AS
64,A,decrypt,a^y,K_AS
65,A,decrypt,ID_A,K_AS
66,A,decrypt,N_A,K_AS
67,A,encrypt,ID_A,K_AS
68,A,encrypt,ID_S,K_AS
69,A,encrypt,ID_A,K_AS
70,A,encrypt,a^x,K_AS
71,A,encrypt,ID_B,K_AS
72,A,encrypt,N_B,K_AS
73,A,encrypt,ID_A,K_AB
74,A,encrypt,ID_B,K_AB
75,A,encrypt,N_B,K_AB
76,A,send,ID_A,K_AS
77,A,send,ID_S,K_AS
78,A,send,ID_A,K_AS
79,A,send,a^x,K_AS
80,A,send,ID_B,K_AS
81,A,send,N_B,K_AS
82,A,send,ID_A,K_AB
83,A,send,ID_B,K_AB
84,A,send,N_B,K_AB
85,S,receive,ID_A,K_AS
86,S,receive,ID_S,K_AS
87,S,receive,ID_A,K_AS
88,S,receive,a^x,K_AS
89,S,receive,ID_B,K_AS
90,S,receive,N_B,K_AS
91,S,receive,ID_A,K_AB
92,S,receive,ID_B,K_AB
93,S,receive,N_B,K_AB
94,S,decrypt,ID_A,K_AS
95,S,decrypt,ID_S,K_AS
96,S,decrypt,ID_A,K_AS
97,S,decrypt,a^x,K_AS
98,S,decrypt,ID_B,K_AS
99,S,decrypt,N_B,K_AS
100,S,encrypt,ID_S,K_BS
101,S,encrypt,ID_B,K_BS
102,S,encrypt,ID_A,K_BS
103,S,encrypt,a^x,K_BS
104,S,encrypt,ID_B,K_BS
105,S,encrypt,N_B,K_BS
106,S,encrypt,ID_A,K_AB
107,S,encrypt,ID_B,K_AB
108,S,encrypt,N_B,K_AB
109,S,send,ID_S,K_BS
110,S,send,ID_B,K_BS
111,S,send,ID_A,K_BS
112,S,send,a^x,K_BS
113,S,send,ID_B,K_BS
114,S,send,N_B,K_BS
115,S,send,ID_A,K_AB
116,S,send,ID_B,K_AB
117,S,send,N_B,K_AB
118,B,receive,ID_S,K_BS
119,B,receive,ID_B,K_BS
120,B,receive,ID_A,K_BS
121,B,receive,a^x,K_BS
122,B,receive,ID_B,K_BS
123,B,receive,N_B,K_BS
124,B,receive,ID_A,K_AB
125,B,receive,ID_B,K_AB
126,B,receive,N_B,K_AB
127,B,decrypt,ID_S,K_BS
128,B,decrypt,ID_B,K_BS
129,B,decrypt,ID_A,K_BS
130,B,decrypt,a^x,K_BS
131,B,decrypt,ID_B,K_BS
132,B,decrypt,N_B,K_BS
133,B,decrypt,ID_A,K_AB
134,B,decrypt,ID_B,K_AB
135,B,decrypt,N_B,K_AB
136,B,encrypt,ID_B,K_AB
137,B,encrypt,ID_A,K_AB
138,B,encrypt,N_A,K_AB
139,B,send,ID_B,K_AB
140,B,send,ID_A,K_AB
141,B,send,N_A,K_AB
142,A,receive,ID_B,K_AB
143,A,receive,ID_A,K_AB
144,A,receive,N_A,K_AB
145,A,decrypt,ID_B,K_AB
146,A,decrypt,ID_A,K_AB
147,A,decrypt,N_A,K_AB
