,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,hash,N_A,hK_AB
6,B,new,N_B,
7,B,hash,N_B,hK_AB
8,B,hash,N_A,hK_AB
9,B,hash,ID_B,hK_AB
10,B,send,N_A,hK_AB
11,B,send,N_B,hK_AB
12,B,send,N_A,hK_AB
13,B,send,ID_B,hK_AB
14,B,send,N_B,
15,A,receive,N_A,hK_AB
16,A,receive,N_B,hK_AB
17,A,receive,N_A,hK_AB
18,A,receive,ID_B,hK_AB
19,A,receive,N_B,
20,A,decrypt,N_A,hK_AB
21,A,decrypt,N_B,hK_AB
22,A,decrypt,N_A,hK_AB
23,A,decrypt,ID_B,hK_AB
24,A,hash,N_A,hK_AB
25,A,hash,N_B,hK_AB
26,A,send,N_A,hK_AB
27,A,send,N_B,hK_AB
28,B,receive,N_A,hK_AB
29,B,receive,N_B,hK_AB
30,B,decrypt,N_A,hK_AB
31,B,decrypt,N_B,hK_AB
