pp,ap,mp,kp
A,new,N_A, 
A,new,T_A, 
A,encrypt,T_A,K_AS
A,new,N_A^', 
A,send,ID_A,Pub_S
A,send,ID_B,Pub_S
A,send,N_A,Pub_S
A,send,T_A,K_AS Pub_S
A,send,N_A^', 
B,receive,ID_A,Pub_S
B,receive,ID_B,Pub_S
B,receive,N_A,Pub_S
B,receive,T_A,K_AS Pub_S
B,receive,N_A^', 
B,encrypt,ID_A,Pub_S
B,encrypt,ID_B,Pub_S
B,encrypt,N_A,Pub_S
B,encrypt,T_A,K_AS
B,encrypt,T_A,Pub_S
B,encrypt,ID_B,Pub_S
B,encrypt,ID_A,Pub_S
B,new,N_B, 
B,encrypt,N_B,Pub_S
B,new,T_B, 
B,encrypt,T_B,K_BS
B,encrypt,T_B,Pub_S
B,send,ID_A,Pub_S
B,send,ID_B,Pub_S
B,send,N_A,Pub_S
B,send,T_A,K_AS Pub_S
B,send,ID_B,Pub_S
B,send,ID_A,Pub_S
B,send,N_B,Pub_S
B,send,T_B,K_BS Pub_S
S,receive,ID_A,Pub_S
S,receive,ID_B,Pub_S
S,receive,N_A,Pub_S
S,receive,T_A,K_AS Pub_S
S,receive,ID_B,Pub_S
S,receive,ID_A,Pub_S
S,receive,N_B,Pub_S
S,receive,T_B,K_BS Pub_S
S,decrypt,ID_A,Pri_S
S,decrypt,ID_B,Pri_S
S,decrypt,N_A,Pri_S
S,decrypt,T_A,K_AS
S,decrypt,T_A,Pri_S
S,decrypt,ID_B,Pri_S
S,decrypt,ID_A,Pri_S
S,decrypt,N_B,Pri_S
S,decrypt,T_B,K_BS
S,decrypt,T_B,Pri_S
S,encrypt,ID_A,K_BS
S,encrypt,N_A,K_BS
S,encrypt,K_AB,K_BS
S,encrypt,ID_B,K_AS
S,encrypt,N_B,K_AS
S,encrypt,K_AB,K_AS
S,send,ID_A,K_BS
S,send,N_A,K_BS
S,send,K_AB,K_BS
S,send,ID_B,K_AS
S,send,N_B,K_AS
S,send,K_AB,K_AS
B,receive,ID_A,K_BS
B,receive,N_A,K_BS
B,receive,K_AB,K_BS
B,receive,ID_B,K_AS
B,receive,N_B,K_AS
B,receive,K_AB,K_AS
B,decrypt,ID_A,K_BS
B,decrypt,N_A,K_BS
B,decrypt,K_AB,K_BS
B,encrypt,ID_B,K_AS
B,encrypt,N_B,K_AS
B,encrypt,K_AB,K_AS
B,encrypt,N_A^'+1,K_AB
B,new,N_B^', 
B,encrypt,N_B^',K_AB
B,send,ID_B,K_AS
B,send,N_B,K_AS
B,send,K_AB,K_AS
B,send,N_A^'+1,K_AB
B,send,N_B^',K_AB
A,receive,ID_B,K_AS
A,receive,N_B,K_AS
A,receive,K_AB,K_AS
A,receive,N_A^'+1,K_AB
A,receive,N_B^',K_AB
A,decrypt,ID_B,K_AS
A,decrypt,N_B,K_AS
A,decrypt,K_AB,K_AS
A,decrypt,N_A^'+1,K_AB
A,decrypt,N_B^',K_AB
A,encrypt,N_B^'+1,K_AB
A,send,N_B^'+1,K_AB
B,receive,N_B^'+1,K_AB
B,decrypt,N_B^'+1,K_AB
