,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,N_A,
4,A,send,K_(Pub_A),
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,N_A,
8,B,receive,K_(Pub_A),
9,B,receive,N_A^',
10,B,new,N_B,
11,B,new,N_B^',
12,B,encrypt,N_B^',Pub_A
13,B,hash,K_(Pub_A),
14,B,encrypt,K_(Pub_A),Pub_A
15,B,hash,N_A,
16,B,encrypt,N_A,Pub_A
17,B,hash,N_B,
18,B,encrypt,N_B,Pub_A
19,B,hash,ID_A,
20,B,encrypt,ID_A,Pub_A
21,B,hash,ID_B,
22,B,encrypt,ID_B,Pub_A
23,B,encrypt,a^x,Password_B
24,B,hash,a^x,
25,B,encrypt,a^x,Pub_A
26,B,send,N_B,
27,B,send,N_B^',Pub_A
28,B,send,K_(Pub_A),Pub_A
29,B,send,N_A,Pub_A
30,B,send,N_B,Pub_A
31,B,send,ID_A,Pub_A
32,B,send,ID_B,Pub_A
33,B,send,a^x,Password_B Pub_A
34,A,receive,N_B,
35,A,receive,N_B^',Pub_A
36,A,receive,K_(Pub_A),Pub_A
37,A,receive,N_A,Pub_A
38,A,receive,N_B,Pub_A
39,A,receive,ID_A,Pub_A
40,A,receive,ID_B,Pub_A
41,A,receive,a^x,Password_B Pub_A
42,A,decrypt,N_B^',Pri_A
43,A,decrypt,K_(Pub_A),Pri_A
44,A,decrypt,N_A,Pri_A
45,A,decrypt,N_B,Pri_A
46,A,decrypt,ID_A,Pri_A
47,A,decrypt,ID_B,Pri_A
48,A,decrypt,a^x,Pri_A
49,A,hash,K_(Pub_A),
50,A,hash,N_A,
51,A,hash,N_B,
52,A,hash,ID_A,
53,A,hash,ID_B,
54,A,hash,a^y,
55,A,encrypt,K_(Pub_A),Pub_A
56,A,hash,K_(Pub_A),
57,A,encrypt,N_A,Pub_A
58,A,hash,N_A,
59,A,encrypt,N_B,Pub_A
60,A,hash,N_B,
61,A,encrypt,ID_A,Pub_A
62,A,hash,ID_A,
63,A,encrypt,ID_B,Pub_A
64,A,hash,ID_B,
65,A,encrypt,a^x,Password_B
66,A,encrypt,a^x,Pub_A
67,A,hash,a^x,
68,A,hash,N_B^',
69,A,send,a^y,
70,A,send,K_(Pub_A),
71,A,send,N_A,
72,A,send,N_B,
73,A,send,ID_A,
74,A,send,ID_B,
75,A,send,a^y,
76,A,send,K_(Pub_A),Pub_A
77,A,send,N_A,Pub_A
78,A,send,N_B,Pub_A
79,A,send,ID_A,Pub_A
80,A,send,ID_B,Pub_A
81,A,send,a^x,Password_B Pub_A
82,A,send,N_B^',
83,B,receive,a^y,
84,B,receive,K_(Pub_A),
85,B,receive,N_A,
86,B,receive,N_B,
87,B,receive,ID_A,
88,B,receive,ID_B,
89,B,receive,a^y,
90,B,receive,K_(Pub_A),Pub_A
91,B,receive,N_A,Pub_A
92,B,receive,N_B,Pub_A
93,B,receive,ID_A,Pub_A
94,B,receive,ID_B,Pub_A
95,B,receive,a^x,Password_B Pub_A
96,B,receive,N_B^',
97,B,encrypt,K_(Pub_A),K_AB
98,B,encrypt,N_A,K_AB
99,B,encrypt,N_B,K_AB
100,B,encrypt,ID_A,K_AB
101,B,encrypt,ID_B,K_AB
102,B,encrypt,K_AB,K_AB
103,B,encrypt,N_B^',K_AB
104,B,send,K_(Pub_A),K_AB
105,B,send,N_A,K_AB
106,B,send,N_B,K_AB
107,B,send,ID_A,K_AB
108,B,send,ID_B,K_AB
109,B,send,K_AB,K_AB
110,B,send,N_B^',K_AB
111,A,receive,K_(Pub_A),K_AB
112,A,receive,N_A,K_AB
113,A,receive,N_B,K_AB
114,A,receive,ID_A,K_AB
115,A,receive,ID_B,K_AB
116,A,receive,K_AB,K_AB
117,A,receive,N_B^',K_AB
118,A,decrypt,K_(Pub_A),K_AB
119,A,decrypt,N_A,K_AB
120,A,decrypt,N_B,K_AB
121,A,decrypt,ID_A,K_AB
122,A,decrypt,ID_B,K_AB
123,A,decrypt,K_AB,K_AB
124,A,decrypt,N_B^',K_AB
125,A,encrypt,K_(Pub_A),K_AB
126,A,encrypt,N_A,K_AB
127,A,encrypt,N_B^',K_AB
128,A,encrypt,ID_A,K_AB
129,A,encrypt,ID_B,K_AB
130,A,encrypt,K_AB,K_AB
131,A,send,K_(Pub_A),K_AB
132,A,send,N_A,K_AB
133,A,send,N_B^',K_AB
134,A,send,ID_A,K_AB
135,A,send,ID_B,K_AB
136,A,send,K_AB,K_AB
137,B,receive,K_(Pub_A),K_AB
138,B,receive,N_A,K_AB
139,B,receive,N_B^',K_AB
140,B,receive,ID_A,K_AB
141,B,receive,ID_B,K_AB
142,B,receive,K_AB,K_AB
143,B,decrypt,K_(Pub_A),K_AB
144,B,decrypt,N_A,K_AB
145,B,decrypt,N_B^',K_AB
146,B,decrypt,ID_A,K_AB
147,B,decrypt,ID_B,K_AB
148,B,decrypt,K_AB,K_AB
