,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,N_A,
4,A,send,Cert_A,
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,N_A,
8,B,receive,Cert_A,
9,B,receive,N_A^',
10,B,new,N_B,
11,B,new,N_B^',
12,B,encrypt,N_B^',Pub_A
13,B,hash,K_(Pub_A),
14,B,encrypt,K_(Pub_A),Pub_A
15,B,hash,N_A,
16,B,encrypt,N_A,Pub_A
17,B,hash,N_B,
18,B,encrypt,N_B,Pub_A
19,B,hash,ID_A,
20,B,encrypt,ID_A,Pub_A
21,B,hash,ID_B,
22,B,encrypt,ID_B,Pub_A
23,B,hash,Password_B,
24,B,encrypt,Password_B,Pub_A
25,B,send,N_B,
26,B,send,N_B^',Pub_A
27,B,send,K_(Pub_A),Pub_A
28,B,send,N_A,Pub_A
29,B,send,N_B,Pub_A
30,B,send,ID_A,Pub_A
31,B,send,ID_B,Pub_A
32,B,send,Password_B,Pub_A
33,A,receive,N_B,
34,A,receive,N_B^',Pub_A
35,A,receive,K_(Pub_A),Pub_A
36,A,receive,N_A,Pub_A
37,A,receive,N_B,Pub_A
38,A,receive,ID_A,Pub_A
39,A,receive,ID_B,Pub_A
40,A,receive,Password_B,Pub_A
41,A,decrypt,N_B^',Pri_A
42,A,decrypt,K_(Pub_A),Pri_A
43,A,decrypt,N_A,Pri_A
44,A,decrypt,N_B,Pri_A
45,A,decrypt,ID_A,Pri_A
46,A,decrypt,ID_B,Pri_A
47,A,decrypt,Password_B,Pri_A
48,A,hash,K_(Pub_A),
49,A,hash,N_B,
50,A,hash,ID_A,
51,A,hash,ID_B,
52,A,encrypt,K_(Pub_A),Pub_A
53,A,hash,K_(Pub_A),
54,A,encrypt,N_A,Pub_A
55,A,hash,N_A,
56,A,encrypt,N_B,Pub_A
57,A,hash,N_B,
58,A,encrypt,ID_A,Pub_A
59,A,hash,ID_A,
60,A,encrypt,ID_B,Pub_A
61,A,hash,ID_B,
62,A,encrypt,Password_B,Pub_A
63,A,hash,Password_B,
64,A,hash,N_B^',
65,A,send,K_(Pub_A),
66,A,send,N_B,
67,A,send,ID_A,
68,A,send,ID_B,
69,A,send,K_(Pub_A),Pub_A
70,A,send,N_A,Pub_A
71,A,send,N_B,Pub_A
72,A,send,ID_A,Pub_A
73,A,send,ID_B,Pub_A
74,A,send,Password_B,Pub_A
75,A,send,N_B^',
76,B,receive,K_(Pub_A),
77,B,receive,N_B,
78,B,receive,ID_A,
79,B,receive,ID_B,
80,B,receive,K_(Pub_A),Pub_A
81,B,receive,N_A,Pub_A
82,B,receive,N_B,Pub_A
83,B,receive,ID_A,Pub_A
84,B,receive,ID_B,Pub_A
85,B,receive,Password_B,Pub_A
86,B,receive,N_B^',
87,B,hash,K_(Pub_A),
88,B,hash,N_A,
89,B,hash,N_B,
90,B,hash,ID_A,
91,B,hash,ID_B,
92,B,hash,N_B^',
93,B,send,K_(Pub_A),
94,B,send,N_A,
95,B,send,N_B,
96,B,send,ID_A,
97,B,send,ID_B,
98,B,send,N_B^',
99,A,receive,K_(Pub_A),
100,A,receive,N_A,
101,A,receive,N_B,
102,A,receive,ID_A,
103,A,receive,ID_B,
104,A,receive,N_B^',
