,pp,ap,mp,kp
0,A,new,N_A^',
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,N_A^',
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,receive,N_A^',
7,S,new,N_S,
8,S,send,N_S,
9,A,receive,N_S,
10,A,new,N_A,
11,A,encrypt,ID_A,K_AS
12,A,encrypt,ID_B,K_AS
13,A,encrypt,N_S,K_AS
14,A,encrypt,a^x,K_AS
15,A,send,ID_A,
16,A,send,ID_B,
17,A,send,N_A,
18,A,send,N_S,
19,A,send,ID_A,K_AS
20,A,send,ID_B,K_AS
21,A,send,N_S,K_AS
22,A,send,a^x,K_AS
23,B,receive,ID_A,
24,B,receive,ID_B,
25,B,receive,N_A,
26,B,receive,N_S,
27,B,receive,ID_A,K_AS
28,B,receive,ID_B,K_AS
29,B,receive,N_S,K_AS
30,B,receive,a^x,K_AS
31,B,new,N_B,
32,B,encrypt,ID_A,K_AS
33,B,encrypt,ID_B,K_AS
34,B,encrypt,N_S,K_AS
35,B,encrypt,a^x,K_AS
36,B,encrypt,ID_B,K_BS
37,B,encrypt,ID_A,K_BS
38,B,encrypt,N_B,K_BS
39,B,encrypt,a^y,K_BS
40,B,send,ID_A,
41,B,send,ID_B,
42,B,send,N_A,
43,B,send,N_B,
44,B,send,ID_A,K_AS
45,B,send,ID_B,K_AS
46,B,send,N_S,K_AS
47,B,send,a^x,K_AS
48,B,send,ID_B,K_BS
49,B,send,ID_A,K_BS
50,B,send,N_B,K_BS
51,B,send,a^y,K_BS
52,S,receive,ID_A,
53,S,receive,ID_B,
54,S,receive,N_A,
55,S,receive,N_B,
56,S,receive,ID_A,K_AS
57,S,receive,ID_B,K_AS
58,S,receive,N_S,K_AS
59,S,receive,a^x,K_AS
60,S,receive,ID_B,K_BS
61,S,receive,ID_A,K_BS
62,S,receive,N_B,K_BS
63,S,receive,a^y,K_BS
64,S,decrypt,ID_A,K_AS
65,S,decrypt,ID_B,K_AS
66,S,decrypt,N_S,K_AS
67,S,decrypt,a^x,K_AS
68,S,decrypt,ID_B,K_BS
69,S,decrypt,ID_A,K_BS
70,S,decrypt,N_B,K_BS
71,S,decrypt,a^y,K_BS
72,S,encrypt,ID_B,K_AS
73,S,encrypt,N_A,K_AS
74,S,encrypt,a^y,K_AS
75,S,encrypt,ID_A,K_BS
76,S,encrypt,N_B,K_BS
77,S,encrypt,a^x,K_BS
78,S,send,ID_B,K_AS
79,S,send,N_A,K_AS
80,S,send,a^y,K_AS
81,S,send,ID_A,K_BS
82,S,send,N_B,K_BS
83,S,send,a^x,K_BS
84,B,receive,ID_B,K_AS
85,B,receive,N_A,K_AS
86,B,receive,a^y,K_AS
87,B,receive,ID_A,K_BS
88,B,receive,N_B,K_BS
89,B,receive,a^x,K_BS
90,B,decrypt,ID_A,K_BS
91,B,decrypt,N_B,K_BS
92,B,decrypt,a^x,K_BS
93,B,encrypt,ID_B,K_AS
94,B,encrypt,N_A,K_AS
95,B,encrypt,a^y,K_AS
96,B,send,ID_B,K_AS
97,B,send,N_A,K_AS
98,B,send,a^y,K_AS
99,A,receive,ID_B,K_AS
100,A,receive,N_A,K_AS
101,A,receive,a^y,K_AS
102,A,decrypt,ID_B,K_AS
103,A,decrypt,N_A,K_AS
104,A,decrypt,a^y,K_AS
