,pp,ap,mp,kp
0,B,encrypt,a^y,K_BS
1,B,encrypt,ID_A,K_BS
2,B,send,ID_B,
3,B,send,a^y,K_BS
4,B,send,ID_A,K_BS
5,A,receive,ID_B,
6,A,receive,a^y,K_BS
7,A,receive,ID_A,K_BS
8,A,encrypt,a^y,K_BS
9,A,encrypt,ID_A,K_BS
10,A,encrypt,a^x,K_AS
11,A,encrypt,ID_B,K_AS
12,A,new,N_A,
13,A,send,a^y,K_BS
14,A,send,ID_A,K_BS
15,A,send,a^x,K_AS
16,A,send,ID_B,K_AS
17,A,send,N_A,
18,S,receive,a^y,K_BS
19,S,receive,ID_A,K_BS
20,S,receive,a^x,K_AS
21,S,receive,ID_B,K_AS
22,S,receive,N_A,
23,S,decrypt,a^y,K_BS
24,S,decrypt,ID_A,K_BS
25,S,decrypt,a^x,K_AS
26,S,decrypt,ID_B,K_AS
27,S,encrypt,a^y,K_BS
28,S,encrypt,a^x,K_BS
29,S,encrypt,ID_A,K_BS
30,S,new,T_S,
31,S,encrypt,T_S,K_BS
32,S,encrypt,a^x,K_AS
33,S,encrypt,a^y,K_AS
34,S,encrypt,ID_B,K_AS
35,S,encrypt,T_S,K_AS
36,S,send,a^y,K_BS
37,S,send,a^x,K_BS
38,S,send,ID_A,K_BS
39,S,send,T_S,K_BS
40,S,send,a^x,K_AS
41,S,send,a^y,K_AS
42,S,send,ID_B,K_AS
43,S,send,T_S,K_AS
44,A,receive,a^y,K_BS
45,A,receive,a^x,K_BS
46,A,receive,ID_A,K_BS
47,A,receive,T_S,K_BS
48,A,receive,a^x,K_AS
49,A,receive,a^y,K_AS
50,A,receive,ID_B,K_AS
51,A,receive,T_S,K_AS
52,A,decrypt,a^x,K_AS
53,A,decrypt,a^y,K_AS
54,A,decrypt,ID_B,K_AS
55,A,decrypt,T_S,K_AS
56,A,encrypt,a^y,K_BS
57,A,encrypt,a^x,K_BS
58,A,encrypt,ID_A,K_BS
59,A,encrypt,T_S,K_BS
60,A,send,a^y,K_BS
61,A,send,a^x,K_BS
62,A,send,ID_A,K_BS
63,A,send,T_S,K_BS
64,B,receive,a^y,K_BS
65,B,receive,a^x,K_BS
66,B,receive,ID_A,K_BS
67,B,receive,T_S,K_BS
68,B,decrypt,a^y,K_BS
69,B,decrypt,a^x,K_BS
70,B,decrypt,ID_A,K_BS
71,B,decrypt,T_S,K_BS
