,pp,ap,mp,kp
0,B,encrypt,ID_B,K_BS
1,B,encrypt,ID_A,K_BS
2,B,new,N_B,
3,B,encrypt,N_B,K_BS
4,B,new,N_B^',
5,B,send,ID_B,K_BS
6,B,send,ID_A,K_BS
7,B,send,N_B,K_BS
8,B,send,N_B^',
9,A,receive,ID_B,K_BS
10,A,receive,ID_A,K_BS
11,A,receive,N_B,K_BS
12,A,receive,N_B^',
13,A,encrypt,ID_B,K_AS
14,A,encrypt,ID_A,K_AS
15,A,new,N_A,
16,A,encrypt,N_A,K_AS
17,A,encrypt,ID_B,K_BS
18,A,encrypt,ID_B,K_AS
19,A,encrypt,ID_A,K_BS
20,A,encrypt,ID_A,K_AS
21,A,encrypt,N_B,K_BS
22,A,encrypt,N_B,K_AS
23,A,new,N_A^',
24,A,send,ID_A,
25,A,send,ID_B,K_AS
26,A,send,ID_A,K_AS
27,A,send,N_A,K_AS
28,A,send,ID_B,K_BS K_AS
29,A,send,ID_A,K_BS K_AS
30,A,send,N_B,K_BS K_AS
31,A,send,N_A^',
32,S,receive,ID_A,
33,S,receive,ID_B,K_AS
34,S,receive,ID_A,K_AS
35,S,receive,N_A,K_AS
36,S,receive,ID_B,K_BS K_AS
37,S,receive,ID_A,K_BS K_AS
38,S,receive,N_B,K_BS K_AS
39,S,receive,N_A^',
40,S,decrypt,ID_B,K_AS
41,S,decrypt,ID_A,K_AS
42,S,decrypt,N_A,K_AS
43,S,decrypt,ID_B,K_BS
44,S,decrypt,ID_B,K_AS
45,S,decrypt,ID_A,K_BS
46,S,decrypt,ID_A,K_AS
47,S,decrypt,N_B,K_BS
48,S,decrypt,N_B,K_AS
49,S,encrypt,ID_S,K_AS
50,S,encrypt,K_AB,K_AS
51,S,encrypt,N_A,K_AS
52,S,encrypt,K_AB,K_AS
53,S,encrypt,K_AB,K_AS
54,S,encrypt,N_B,K_AS
55,S,encrypt,N_B,K_AS
56,S,new,N_S,
57,S,send,ID_S,K_AS
58,S,send,K_AB,K_AS
59,S,send,N_A,K_AS
60,S,send,K_AB,K_AS K_AS
61,S,send,N_B,K_AS K_AS
62,S,send,N_S,
63,A,receive,ID_S,K_AS
64,A,receive,K_AB,K_AS
65,A,receive,N_A,K_AS
66,A,receive,K_AB,K_AS K_AS
67,A,receive,N_B,K_AS K_AS
68,A,receive,N_S,
69,A,decrypt,ID_S,K_AS
70,A,decrypt,K_AB,K_AS
71,A,decrypt,N_A,K_AS
72,A,decrypt,K_AB,K_AS
73,A,decrypt,K_AB,K_AS
74,A,decrypt,N_B,K_AS
75,A,decrypt,N_B,K_AS
76,A,encrypt,K_AB,K_AS
77,A,encrypt,N_B,K_AS
78,A,send,K_AB,K_AS
79,A,send,N_B,K_AS
80,B,receive,K_AB,K_AS
81,B,receive,N_B,K_AS
