,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,T_A,
2,A,new,N_A^',
3,A,send,ID_A,Pub_S
4,A,send,ID_B,Pub_S
5,A,send,N_A,Pub_S
6,A,send,T_A,Pub_S
7,A,send,N_A^',
8,B,receive,ID_A,Pub_S
9,B,receive,ID_B,Pub_S
10,B,receive,N_A,Pub_S
11,B,receive,T_A,Pub_S
12,B,receive,N_A^',
13,B,encrypt,ID_A,Pub_S
14,B,encrypt,ID_B,Pub_S
15,B,encrypt,N_A,Pub_S
16,B,encrypt,T_A,Pub_S
17,B,encrypt,ID_B,Pub_S
18,B,encrypt,ID_A,Pub_S
19,B,new,N_B,
20,B,encrypt,N_B,Pub_S
21,B,new,T_B,
22,B,encrypt,T_B,Pub_S
23,B,new,N_B^',
24,B,send,ID_A,Pub_S
25,B,send,ID_B,Pub_S
26,B,send,N_A,Pub_S
27,B,send,T_A,Pub_S
28,B,send,ID_B,Pub_S
29,B,send,ID_A,Pub_S
30,B,send,N_B,Pub_S
31,B,send,T_B,Pub_S
32,B,send,N_B^',
33,S,receive,ID_A,Pub_S
34,S,receive,ID_B,Pub_S
35,S,receive,N_A,Pub_S
36,S,receive,T_A,Pub_S
37,S,receive,ID_B,Pub_S
38,S,receive,ID_A,Pub_S
39,S,receive,N_B,Pub_S
40,S,receive,T_B,Pub_S
41,S,receive,N_B^',
42,S,decrypt,ID_A,Pri_S
43,S,decrypt,ID_B,Pri_S
44,S,decrypt,N_A,Pri_S
45,S,decrypt,T_A,Pri_S
46,S,decrypt,ID_B,Pri_S
47,S,decrypt,ID_A,Pri_S
48,S,decrypt,N_B,Pri_S
49,S,decrypt,T_B,Pri_S
50,S,encrypt,ID_A,K_BS
51,S,encrypt,N_A,K_BS
52,S,encrypt,K_AB,K_BS
53,S,encrypt,ID_B,K_AS
54,S,encrypt,N_B,K_AS
55,S,encrypt,K_AB,K_AS
56,S,new,N_S,
57,S,send,ID_A,K_BS
58,S,send,N_A,K_BS
59,S,send,K_AB,K_BS
60,S,send,ID_B,K_AS
61,S,send,N_B,K_AS
62,S,send,K_AB,K_AS
63,S,send,N_S,
64,B,receive,ID_A,K_BS
65,B,receive,N_A,K_BS
66,B,receive,K_AB,K_BS
67,B,receive,ID_B,K_AS
68,B,receive,N_B,K_AS
69,B,receive,K_AB,K_AS
70,B,receive,N_S,
71,B,decrypt,ID_A,K_BS
72,B,decrypt,N_A,K_BS
73,B,decrypt,K_AB,K_BS
74,B,encrypt,ID_B,K_AS
75,B,encrypt,N_B,K_AS
76,B,encrypt,K_AB,K_AS
77,B,send,ID_B,K_AS
78,B,send,N_B,K_AS
79,B,send,K_AB,K_AS
80,A,receive,ID_B,K_AS
81,A,receive,N_B,K_AS
82,A,receive,K_AB,K_AS
83,A,decrypt,ID_B,K_AS
84,A,decrypt,N_B,K_AS
85,A,decrypt,K_AB,K_AS
