,pp,ap,mp,kp
0,A,encrypt,ID_A,Pub_B
1,A,new,N_A,
2,A,encrypt,N_A,Pub_B
3,A,send,ID_A,Pub_B
4,A,send,N_A,Pub_B
5,B,receive,ID_A,Pub_B
6,B,receive,N_A,Pub_B
7,B,decrypt,ID_A,Pri_B
8,B,decrypt,N_A,Pri_B
9,B,new,N_B,
10,B,send,N_A,
11,B,send,N_B,
12,A,receive,N_A,
13,A,receive,N_B,
14,A,sign,ID_B,Pri_A
15,A,encrypt,ID_B,K_AB
16,A,sign,N_B,Pri_A
17,A,encrypt,N_B,K_AB
18,A,send,ID_B,Pri_A K_AB
19,A,send,N_B,Pri_A K_AB
20,B,receive,ID_B,Pri_A K_AB
21,B,receive,N_B,Pri_A K_AB
22,B,verify,ID_B,Pub_A
23,B,decrypt,ID_B,K_AB
24,B,verify,N_B,Pub_A
25,B,decrypt,N_B,K_AB
