,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,N_A,
3,B,receive,ID_A,
4,B,receive,N_A,
5,B,hash,Password_A,
6,B,hash,N_A,
7,B,hash,K_AB,
8,B,hash,N_A,
9,B,hash,Password_A,
10,B,send,ID_B,
11,B,send,K_AB,
12,B,send,Password_A,
13,B,send,N_A,
14,B,send,K_AB,
15,B,send,N_A,
16,B,send,Password_A,
17,A,receive,ID_B,
18,A,receive,K_AB,
19,A,receive,Password_A,
20,A,receive,N_A,
21,A,receive,K_AB,
22,A,receive,N_A,
23,A,receive,Password_A,
24,A,hash,K_AB,
25,A,hash,N_A,
26,A,hash,ID_A,
27,A,hash,Password_A,
28,A,send,ID_A,
29,A,send,ID_B,
30,A,send,K_AB,
31,A,send,N_A,
32,A,send,ID_A,
33,A,send,Password_A,
34,B,receive,ID_A,
35,B,receive,ID_B,
36,B,receive,K_AB,
37,B,receive,N_A,
38,B,receive,ID_A,
39,B,receive,Password_A,
