,pp,ap,mp,kp
0,A,send,ID_A,
1,B,receive,ID_A,
2,B,encrypt,ID_A,K_BS
3,B,new,N_B,
4,B,encrypt,N_B,K_BS
5,B,send,ID_A,K_BS
6,B,send,N_B,K_BS
7,S,receive,ID_A,K_BS
8,S,receive,N_B,K_BS
9,S,decrypt,ID_A,K_BS
10,S,decrypt,N_B,K_BS
11,S,encrypt,ID_A,K_AS
12,S,encrypt,ID_B,K_AS
13,S,encrypt,N_B,K_AS
14,S,send,ID_A,K_AS
15,S,send,ID_B,K_AS
16,S,send,N_B,K_AS
17,S,send,ID_S,
18,A,receive,ID_A,K_AS
19,A,receive,ID_B,K_AS
20,A,receive,N_B,K_AS
21,A,receive,ID_S,
22,A,decrypt,ID_A,K_AS
23,A,decrypt,ID_B,K_AS
24,A,decrypt,N_B,K_AS
25,A,send,N_B,
26,B,receive,N_B,
