,pp,ap,mp,kp
0,A,send,ID_A,
1,A,send,ID_B,
2,S,receive,ID_A,
3,S,receive,ID_B,
4,S,encrypt,K_AB,Password_A
5,S,encrypt,ID_B,Password_A
6,S,encrypt,K_AB,K_BS
7,S,encrypt,K_AB,Password_A
8,S,encrypt,ID_A,K_BS
9,S,encrypt,ID_A,Password_A
10,S,encrypt,ID_B,K_BS
11,S,encrypt,ID_B,Password_A
12,S,send,K_AB,Password_A
13,S,send,ID_B,Password_A
14,S,send,K_AB,K_BS Password_A
15,S,send,ID_A,K_BS Password_A
16,S,send,ID_B,K_BS Password_A
17,S,send,ID_S,
18,A,receive,K_AB,Password_A
19,A,receive,ID_B,Password_A
20,A,receive,K_AB,K_BS Password_A
21,A,receive,ID_A,K_BS Password_A
22,A,receive,ID_B,K_BS Password_A
23,A,receive,ID_S,
24,A,encrypt,K_AB,K_BS
25,A,encrypt,ID_A,K_BS
26,A,encrypt,ID_B,K_BS
27,A,send,K_AB,K_BS
28,A,send,ID_A,K_BS
29,A,send,ID_B,K_BS
30,A,send,ID_A,
31,B,receive,K_AB,K_BS
32,B,receive,ID_A,K_BS
33,B,receive,ID_B,K_BS
34,B,receive,ID_A,
35,B,decrypt,K_AB,K_BS
36,B,decrypt,ID_A,K_BS
37,B,decrypt,ID_B,K_BS
38,B,send,ID_B,
39,A,receive,ID_B,
