,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,a^x,
3,A,send,N_A,
4,B,receive,ID_A,
5,B,receive,a^x,
6,B,receive,N_A,
7,B,encrypt,ID_A,Password_A
8,B,encrypt,ID_B,Password_A
9,B,encrypt,a^y,Password_A
10,B,send,ID_A,Password_A
11,B,send,ID_B,Password_A
12,B,send,a^y,Password_A
13,A,receive,ID_A,Password_A
14,A,receive,ID_B,Password_A
15,A,receive,a^y,Password_A
16,A,hash,a^x,
17,A,hash,K_AB,
18,A,send,a^x,
19,A,send,K_AB,
20,B,receive,a^x,
21,B,receive,K_AB,
22,B,encrypt,ID_A,Password_A
23,B,hash,ID_A,
24,B,encrypt,ID_B,Password_A
25,B,hash,ID_B,
26,B,encrypt,a^y,Password_A
27,B,hash,a^y,
28,B,hash,K_AB,
29,B,send,ID_A,Password_A
30,B,send,ID_B,Password_A
31,B,send,a^y,Password_A
32,B,send,K_AB,
33,A,receive,ID_A,Password_A
34,A,receive,ID_B,Password_A
35,A,receive,a^y,Password_A
36,A,receive,K_AB,
