,pp,ap,mp,kp
0,A,encrypt,ID_A,Pub_B
1,A,encrypt,a^x,Pub_B
2,A,new,N_A,
3,A,encrypt,N_A,Pub_B
4,A,send,ID_A,Pub_B
5,A,send,a^x,Pub_B
6,A,send,N_A,Pub_B
7,B,receive,ID_A,Pub_B
8,B,receive,a^x,Pub_B
9,B,receive,N_A,Pub_B
10,B,decrypt,ID_A,Pri_B
11,B,decrypt,a^x,Pri_B
12,B,decrypt,N_A,Pri_B
13,B,encrypt,ID_B,Pub_A
14,B,encrypt,a^y,Pub_A
15,B,encrypt,N_A,Pub_A
16,B,new,N_B,
17,B,encrypt,N_B,Pub_A
18,B,encrypt,ID_B,K_AB
19,B,encrypt,N_A,K_AB
20,B,encrypt,N_B,K_AB
21,B,send,ID_B,Pub_A
22,B,send,a^y,Pub_A
23,B,send,N_A,Pub_A
24,B,send,N_B,Pub_A
25,B,send,ID_B,K_AB
26,B,send,N_A,K_AB
27,B,send,N_B,K_AB
28,A,receive,ID_B,Pub_A
29,A,receive,a^y,Pub_A
30,A,receive,N_A,Pub_A
31,A,receive,N_B,Pub_A
32,A,receive,ID_B,K_AB
33,A,receive,N_A,K_AB
34,A,receive,N_B,K_AB
35,A,decrypt,ID_B,Pri_A
36,A,decrypt,a^y,Pri_A
37,A,decrypt,N_A,Pri_A
38,A,decrypt,N_B,Pri_A
39,A,decrypt,ID_B,K_AB
40,A,decrypt,N_A,K_AB
41,A,decrypt,N_B,K_AB
42,A,new,N_B,
43,A,send,N_B,K_AB
44,B,receive,N_B,K_AB
