,pp,ap,mp,kp
0,A,encrypt,ID_B,Password_A
1,A,encrypt,a^x,Password_A
2,A,send,ID_A,
3,A,send,ID_B,Password_A
4,A,send,a^x,Password_A
5,B,receive,ID_A,
6,B,receive,ID_B,Password_A
7,B,receive,a^x,Password_A
8,B,encrypt,ID_A,Password_A
9,B,encrypt,a^y,Password_A
10,B,new,N_B,
11,B,send,ID_A,Password_A
12,B,send,a^y,Password_A
13,B,send,N_B,
14,A,receive,ID_A,Password_A
15,A,receive,a^y,Password_A
16,A,receive,N_B,
17,A,new,N_A,
18,A,encrypt,N_A,K_AB
19,A,new,N_B,
20,A,encrypt,N_B,K_AB
21,A,send,N_A,K_AB
22,A,send,N_B,K_AB
23,B,receive,N_A,K_AB
24,B,receive,N_B,K_AB
25,B,decrypt,N_A,K_AB
26,B,decrypt,N_B,K_AB
27,B,new,N_A,
28,B,send,N_A,K_AB
29,A,receive,N_A,K_AB
