,pp,ap,mp,kp
0,A,send,ID_A,
1,B,receive,ID_A,
2,B,new,N_B,
3,B,encrypt,N_B,K_BS
4,B,encrypt,ID_A,K_BS
5,B,encrypt,ID_B,K_BS
6,B,send,N_B,K_BS
7,B,send,ID_A,K_BS
8,B,send,ID_B,K_BS
9,S,receive,N_B,K_BS
10,S,receive,ID_A,K_BS
11,S,receive,ID_B,K_BS
12,S,decrypt,N_B,K_BS
13,S,decrypt,ID_A,K_BS
14,S,decrypt,ID_B,K_BS
15,S,encrypt,K_AB,K_AS
16,S,encrypt,ID_A,K_AS
17,S,encrypt,ID_B,K_AS
18,S,new,N_A,
19,S,encrypt,N_A,K_AS
20,S,encrypt,N_B,K_AS
21,S,send,K_AB,K_AS
22,S,send,ID_A,K_AS
23,S,send,ID_B,K_AS
24,S,send,N_A,K_AS
25,S,send,N_B,K_AS
26,S,send,ID_S,
27,A,receive,K_AB,K_AS
28,A,receive,ID_A,K_AS
29,A,receive,ID_B,K_AS
30,A,receive,N_A,K_AS
31,A,receive,N_B,K_AS
32,A,receive,ID_S,
33,A,decrypt,K_AB,K_AS
34,A,decrypt,ID_A,K_AS
35,A,decrypt,ID_B,K_AS
36,A,decrypt,N_A,K_AS
37,A,decrypt,N_B,K_AS
38,A,new,N_S,
39,A,encrypt,ID_A,K_AB
40,A,encrypt,ID_B,K_AB
41,A,encrypt,N_B,K_AB
42,A,send,N_S,
43,A,send,ID_A,K_AB
44,A,send,ID_B,K_AB
45,A,send,N_B,K_AB
46,B,receive,N_S,
47,B,receive,ID_A,K_AB
48,B,receive,ID_B,K_AB
49,B,receive,N_B,K_AB
50,B,decrypt,ID_A,K_AB
51,B,decrypt,ID_B,K_AB
52,B,decrypt,N_B,K_AB
53,B,encrypt,ID_A,K_AB
54,B,encrypt,ID_B,K_AB
55,B,send,ID_A,K_AB
56,B,send,ID_B,K_AB
57,A,receive,ID_A,K_AB
58,A,receive,ID_B,K_AB
59,A,decrypt,ID_A,K_AB
60,A,decrypt,ID_B,K_AB
