,pp,ap,mp,kp
0,A,sign,ID_B,Pri_A
1,A,encrypt,ID_A,Pub_B
2,A,sign,ID_A,Pri_A
3,A,encrypt,ID_B,Pub_B
4,A,sign,ID_B,Pri_A
5,A,encrypt,K_AB,Pub_B
6,A,sign,K_AB,Pri_A
7,A,send,ID_B,Pri_A
8,A,send,ID_A,Pub_B Pri_A
9,A,send,ID_B,Pub_B Pri_A
10,A,send,K_AB,Pub_B Pri_A
11,B,receive,ID_B,Pri_A
12,B,receive,ID_A,Pub_B Pri_A
13,B,receive,ID_B,Pub_B Pri_A
14,B,receive,K_AB,Pub_B Pri_A
15,B,verify,ID_B,Pub_A
16,B,decrypt,ID_A,Pri_B
17,B,verify,ID_A,Pub_A
18,B,decrypt,ID_B,Pri_B
19,B,verify,ID_B,Pub_A
20,B,decrypt,K_AB,Pri_B
21,B,verify,K_AB,Pub_A
22,B,sign,ID_A,Pri_B
23,B,encrypt,ID_B,Pub_A
24,B,sign,ID_B,Pri_B
25,B,encrypt,ID_A,Pub_A
26,B,sign,ID_A,Pri_B
27,B,encrypt,K_AB,Pub_A
28,B,sign,K_AB,Pri_B
29,B,send,ID_A,Pri_B
30,B,send,ID_B,Pub_A Pri_B
31,B,send,ID_A,Pub_A Pri_B
32,B,send,K_AB,Pub_A Pri_B
33,A,receive,ID_A,Pri_B
34,A,receive,ID_B,Pub_A Pri_B
35,A,receive,ID_A,Pub_A Pri_B
36,A,receive,K_AB,Pub_A Pri_B
37,A,verify,ID_A,Pub_B
38,A,decrypt,ID_B,Pri_A
39,A,verify,ID_B,Pub_B
40,A,decrypt,ID_A,Pri_A
41,A,verify,ID_A,Pub_B
42,A,decrypt,K_AB,Pri_A
43,A,verify,K_AB,Pub_B
