,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,K_(Pub_A),K_AS
2,A,send,N_A,
3,A,send,K_(Pub_A),K_AS
4,B,receive,N_A,
5,B,receive,K_(Pub_A),K_AS
6,B,encrypt,K_(Pub_A),K_AS
7,B,new,N_B,
8,B,encrypt,K_(Pub_B),K_BS
9,B,send,N_A,
10,B,send,K_(Pub_A),K_AS
11,B,send,N_B,
12,B,send,K_(Pub_B),K_BS
13,S,receive,N_A,
14,S,receive,K_(Pub_A),K_AS
15,S,receive,N_B,
16,S,receive,K_(Pub_B),K_BS
17,S,decrypt,K_(Pub_A),K_AS
18,S,decrypt,K_(Pub_B),K_BS
19,S,new,N_A,
20,S,encrypt,ID_B,Pub_B
21,S,encrypt,ID_A,Pub_B
22,S,encrypt,K_AB,Pub_B
23,S,new,N_B,
24,S,encrypt,N_B,Pub_B
25,S,send,ID_A,Pub_A
26,S,send,ID_B,Pub_A
27,S,send,K_AB,Pub_A
28,S,send,N_A,Pub_A
29,S,send,ID_B,Pub_B
30,S,send,ID_A,Pub_B
31,S,send,K_AB,Pub_B
32,S,send,N_B,Pub_B
33,S,send,ID_S,
34,B,receive,ID_A,Pub_A
35,B,receive,ID_B,Pub_A
36,B,receive,K_AB,Pub_A
37,B,receive,N_A,Pub_A
38,B,receive,ID_B,Pub_B
39,B,receive,ID_A,Pub_B
40,B,receive,K_AB,Pub_B
41,B,receive,N_B,Pub_B
42,B,receive,ID_S,
43,B,decrypt,ID_B,Pri_B
44,B,decrypt,ID_A,Pri_B
45,B,decrypt,K_AB,Pri_B
46,B,decrypt,N_B,Pri_B
47,B,encrypt,ID_A,Pub_A
48,B,encrypt,ID_B,Pub_A
49,B,encrypt,K_AB,Pub_A
50,B,encrypt,N_A,Pub_A
51,B,new,N_A,
52,B,send,ID_A,Pub_A
53,B,send,ID_B,Pub_A
54,B,send,K_AB,Pub_A
55,B,send,N_A,Pub_A
56,B,send,N_A,
57,B,send,N_B,
58,A,receive,ID_A,Pub_A
59,A,receive,ID_B,Pub_A
60,A,receive,K_AB,Pub_A
61,A,receive,N_A,Pub_A
62,A,receive,N_A,
63,A,receive,N_B,
64,A,decrypt,ID_A,Pri_A
65,A,decrypt,ID_B,Pri_A
66,A,decrypt,K_AB,Pri_A
67,A,decrypt,N_A,Pri_A
68,A,new,N_B,
69,A,send,N_B,
70,B,receive,N_B,
