,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,N_A,
3,A,send,N_A^',
4,B,receive,N_A,
5,B,receive,N_A^',
6,B,new,N_B,
7,B,send,N_A,
8,B,send,N_B,
9,S,receive,N_A,
10,S,receive,N_B,
11,S,hash,ID_A,hK_AS
12,S,hash,ID_B,hK_AS
13,S,hash,N_A,hK_AS
14,S,hash,K_AB,hK_AS
15,S,send,K_AB,
16,S,send,ID_A,hK_AS
17,S,send,ID_B,hK_AS
18,S,send,N_A,hK_AS
19,S,send,K_AB,hK_AS
20,A,receive,K_AB,
21,A,receive,ID_A,hK_AS
22,A,receive,ID_B,hK_AS
23,A,receive,N_A,hK_AS
24,A,receive,K_AB,hK_AS
25,A,decrypt,ID_A,hK_AS
26,A,decrypt,ID_B,hK_AS
27,A,decrypt,N_A,hK_AS
28,A,decrypt,K_AB,hK_AS
29,S,hash,ID_A,hK_BS
30,S,hash,ID_B,hK_BS
31,S,hash,N_B,hK_BS
32,S,hash,K_AB,hK_BS
33,S,send,K_AB,
34,S,send,ID_A,hK_BS
35,S,send,ID_B,hK_BS
36,S,send,N_B,hK_BS
37,S,send,K_AB,hK_BS
38,B,receive,K_AB,
39,B,receive,ID_A,hK_BS
40,B,receive,ID_B,hK_BS
41,B,receive,N_B,hK_BS
42,B,receive,K_AB,hK_BS
43,B,decrypt,ID_A,hK_BS
44,B,decrypt,ID_B,hK_BS
45,B,decrypt,N_B,hK_BS
46,B,decrypt,K_AB,hK_BS
