pp,ap,mp,kp
B,new,N_B, 
B,send,ID_B, 
B,send,ID_A, 
B,send,N_B, 
A,receive,ID_B, 
A,receive,ID_A, 
A,receive,N_B, 
A,encrypt,ID_A,K_AS
A,encrypt,ID_S,K_AS
A,encrypt,ID_B,K_AS
A,encrypt,K_AB,K_AS
A,encrypt,ID_A,K_AS
A,encrypt,N_B,K_AS
A,new,N_A, 
A,encrypt,ID_A,K_AB
A,encrypt,ID_B,K_AB
A,encrypt,N_B,K_AB
A,send,ID_A,K_AS
A,send,ID_S,K_AS
A,send,ID_B,K_AS
A,send,K_AB,K_AS
A,send,ID_A,K_AS
A,send,N_B,K_AS
A,send,N_A, 
A,send,ID_A,K_AB
A,send,ID_B,K_AB
A,send,N_B,K_AB
S,receive,ID_A,K_AS
S,receive,ID_S,K_AS
S,receive,ID_B,K_AS
S,receive,K_AB,K_AS
S,receive,ID_A,K_AS
S,receive,N_B,K_AS
S,receive,N_A, 
S,receive,ID_A,K_AB
S,receive,ID_B,K_AB
S,receive,N_B,K_AB
S,decrypt,ID_A,K_AS
S,decrypt,ID_S,K_AS
S,decrypt,ID_B,K_AS
S,decrypt,K_AB,K_AS
S,decrypt,ID_A,K_AS
S,decrypt,N_B,K_AS
S,encrypt,ID_S,K_AS
S,encrypt,ID_B,K_AS
S,encrypt,ID_B,K_AS
S,encrypt,K_AB,K_AS
S,encrypt,ID_A,K_AS
S,encrypt,N_B,K_AS
S,encrypt,ID_A,K_AB
S,encrypt,ID_B,K_AB
S,encrypt,N_B,K_AB
S,send,ID_S,K_AS
S,send,ID_B,K_AS
S,send,ID_B,K_AS
S,send,K_AB,K_AS
S,send,ID_A,K_AS
S,send,N_B,K_AS
S,send,N_A, 
S,send,ID_A,K_AB
S,send,ID_B,K_AB
S,send,N_B,K_AB
B,receive,ID_S,K_AS
B,receive,ID_B,K_AS
B,receive,ID_B,K_AS
B,receive,K_AB,K_AS
B,receive,ID_A,K_AS
B,receive,N_B,K_AS
B,receive,N_A, 
B,receive,ID_A,K_AB
B,receive,ID_B,K_AB
B,receive,N_B,K_AB
B,decrypt,ID_A,K_AB
B,decrypt,ID_B,K_AB
B,decrypt,N_B,K_AB
B,encrypt,ID_B,K_AB
B,encrypt,ID_A,K_AB
B,encrypt,N_A,K_AB
B,send,ID_B,K_AB
B,send,ID_A,K_AB
B,send,N_A,K_AB
A,receive,ID_B,K_AB
A,receive,ID_A,K_AB
A,receive,N_A,K_AB
A,decrypt,ID_B,K_AB
A,decrypt,ID_A,K_AB
A,decrypt,N_A,K_AB
