,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,K_AB^',K_AB
2,A,send,N_A,
3,A,send,K_AB^',K_AB
4,B,receive,N_A,
5,B,receive,K_AB^',K_AB
6,B,decrypt,K_AB^',K_AB
7,B,encrypt,ID_B,K_AB^'
8,B,encrypt,ID_A,K_AB^'
9,B,new,N_B,
10,B,encrypt,N_B,K_AB^'
11,B,new,N_B^',
12,B,encrypt,N_B^',K_AB^'
13,B,new,N_A,
14,B,encrypt,N_A,K_AB^'
15,B,send,ID_B,K_AB^'
16,B,send,ID_A,K_AB^'
17,B,send,N_B,K_AB^'
18,B,send,N_B^',K_AB^'
19,B,send,N_A,K_AB^'
20,A,receive,ID_B,K_AB^'
21,A,receive,ID_A,K_AB^'
22,A,receive,N_B,K_AB^'
23,A,receive,N_B^',K_AB^'
24,A,receive,N_A,K_AB^'
25,A,decrypt,ID_B,K_AB^'
26,A,decrypt,ID_A,K_AB^'
27,A,decrypt,N_B,K_AB^'
28,A,decrypt,N_B^',K_AB^'
29,A,decrypt,N_A,K_AB^'
30,A,encrypt,N_B^'+1,K_AB^'
31,A,send,N_B^'+1,K_AB^'
32,B,receive,N_B^'+1,K_AB^'
33,B,decrypt,N_B^'+1,K_AB^'
