,pp,ap,mp,kp
0,A,encrypt,ID_A,Password_A
1,A,encrypt,ID_B,Password_A
2,A,new,N_A,
3,A,encrypt,N_A,Password_A
4,A,encrypt,a^x,Password_A
5,A,send,ID_A,Password_A
6,A,send,ID_B,Password_A
7,A,send,N_A,Password_A
8,A,send,a^x,Password_A
9,B,receive,ID_A,Password_A
10,B,receive,ID_B,Password_A
11,B,receive,N_A,Password_A
12,B,receive,a^x,Password_A
13,B,new,N_B,
14,B,hash,ID_A,
15,B,hash,ID_B,
16,B,encrypt,ID_B,Password_A
17,B,hash,ID_B,
18,B,encrypt,N_A+1,Password_A
19,B,hash,N_A+1,
20,B,encrypt,a^x,Password_A
21,B,hash,a^x,
22,B,hash,N_B,
23,B,hash,a^y,
24,B,hash,K_AB,
25,B,hash,Password_A,
26,B,send,N_B,
27,B,send,a^y,
28,B,send,ID_A,
29,B,send,ID_B,
30,B,send,ID_B,Password_A
31,B,send,N_A+1,Password_A
32,B,send,a^x,Password_A
33,B,send,N_B,
34,B,send,a^y,
35,B,send,K_AB,
36,B,send,Password_A,
37,A,receive,N_B,
38,A,receive,a^y,
39,A,receive,ID_A,
40,A,receive,ID_B,
41,A,receive,ID_B,Password_A
42,A,receive,N_A+1,Password_A
43,A,receive,a^x,Password_A
44,A,receive,N_B,
45,A,receive,a^y,
46,A,receive,K_AB,
47,A,receive,Password_A,
48,A,hash,ID_A,
49,A,hash,ID_B,
50,A,encrypt,ID_A,Password_A
51,A,hash,ID_A,
52,A,new,N_A^',
53,A,encrypt,N_A^',Password_A
54,A,hash,N_A^',
55,A,encrypt,a^x,Password_A
56,A,hash,a^x,
57,A,hash,N_B+1,
58,A,hash,a^y,
59,A,hash,K_AB,
60,A,hash,Password_A,
61,A,send,ID_A,
62,A,send,ID_B,
63,A,send,ID_A,Password_A
64,A,send,N_A^',Password_A
65,A,send,a^x,Password_A
66,A,send,N_B+1,
67,A,send,a^y,
68,A,send,K_AB,
69,A,send,Password_A,
70,B,receive,ID_A,
71,B,receive,ID_B,
72,B,receive,ID_A,Password_A
73,B,receive,N_A^',Password_A
74,B,receive,a^x,Password_A
75,B,receive,N_B+1,
76,B,receive,a^y,
77,B,receive,K_AB,
78,B,receive,Password_A,
