,pp,ap,mp,kp
0,A,new,N_A,
1,A,sign,ID_A,Pri_A
2,A,sign,ID_B,Pri_A
3,A,hash,N_A,
4,A,sign,N_A,Pri_A
5,A,hash,a^x,
6,A,sign,a^x,Pri_A
7,A,send,N_A,
8,A,send,a^x,
9,A,send,ID_A,Pri_A
10,A,send,ID_B,Pri_A
11,A,send,N_A,Pri_A
12,A,send,a^x,Pri_A
13,B,receive,N_A,
14,B,receive,a^x,
15,B,receive,ID_A,Pri_A
16,B,receive,ID_B,Pri_A
17,B,receive,N_A,Pri_A
18,B,receive,a^x,Pri_A
19,B,verify,ID_A,Pub_A
20,B,verify,ID_B,Pub_A
21,B,verify,N_A,Pub_A
22,B,verify,a^x,Pub_A
23,B,new,N_B,
24,B,sign,ID_B,Pri_B
25,B,sign,ID_A,Pri_B
26,B,hash,N_B,
27,B,sign,N_B,Pri_B
28,B,hash,a^y,
29,B,sign,a^y,Pri_B
30,B,encrypt,ID_B,K_AB
31,B,encrypt,N_A+1,K_AB
32,B,encrypt,a^x,K_AB
33,B,encrypt,N_B,K_AB
34,B,encrypt,a^y,K_AB
35,B,send,N_B,
36,B,send,a^y,
37,B,send,ID_B,Pri_B
38,B,send,ID_A,Pri_B
39,B,send,N_B,Pri_B
40,B,send,a^y,Pri_B
41,B,send,ID_B,K_AB
42,B,send,N_A+1,K_AB
43,B,send,a^x,K_AB
44,B,send,N_B,K_AB
45,B,send,a^y,K_AB
46,A,receive,N_B,
47,A,receive,a^y,
48,A,receive,ID_B,Pri_B
49,A,receive,ID_A,Pri_B
50,A,receive,N_B,Pri_B
51,A,receive,a^y,Pri_B
52,A,receive,ID_B,K_AB
53,A,receive,N_A+1,K_AB
54,A,receive,a^x,K_AB
55,A,receive,N_B,K_AB
56,A,receive,a^y,K_AB
57,A,verify,ID_B,Pub_B
58,A,verify,ID_A,Pub_B
59,A,verify,N_B,Pub_B
60,A,verify,a^y,Pub_B
61,A,decrypt,ID_B,K_AB
62,A,decrypt,N_A+1,K_AB
63,A,decrypt,a^x,K_AB
64,A,decrypt,N_B,K_AB
65,A,decrypt,a^y,K_AB
66,A,encrypt,ID_A,K_AB
67,A,new,N_A^',
68,A,encrypt,N_A^',K_AB
69,A,encrypt,a^x,K_AB
70,A,encrypt,N_B+1,K_AB
71,A,encrypt,a^y,K_AB
72,A,send,ID_A,K_AB
73,A,send,N_A^',K_AB
74,A,send,a^x,K_AB
75,A,send,N_B+1,K_AB
76,A,send,a^y,K_AB
77,B,receive,ID_A,K_AB
78,B,receive,N_A^',K_AB
79,B,receive,a^x,K_AB
80,B,receive,N_B+1,K_AB
81,B,receive,a^y,K_AB
82,B,decrypt,ID_A,K_AB
83,B,decrypt,N_A^',K_AB
84,B,decrypt,a^x,K_AB
85,B,decrypt,N_B+1,K_AB
86,B,decrypt,a^y,K_AB
