,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,ID_B,Pub_S
2,A,encrypt,ID_A,Pub_S
3,A,encrypt,K_(Pub_A),Pub_S
4,A,send,ID_B,
5,A,send,N_A,
6,A,send,ID_B,Pub_S
7,A,send,ID_A,Pub_S
8,A,send,K_(Pub_A),Pub_S
9,S,receive,ID_B,
10,S,receive,N_A,
11,S,receive,ID_B,Pub_S
12,S,receive,ID_A,Pub_S
13,S,receive,K_(Pub_A),Pub_S
14,S,decrypt,ID_B,Pri_S
15,S,decrypt,ID_A,Pri_S
16,S,decrypt,K_(Pub_A),Pri_S
17,S,send,ID_A,
18,S,send,N_A,
19,S,send,ID_S,
20,B,receive,ID_A,
21,B,receive,N_A,
22,B,receive,ID_S,
23,B,encrypt,ID_A,Pub_S
24,B,encrypt,ID_B,Pub_S
25,B,encrypt,K_AB,Pub_S
26,B,encrypt,N_A,K_AB
27,B,new,N_B,
28,B,encrypt,N_B,K_AB
29,B,send,ID_A,
30,B,send,ID_A,Pub_S
31,B,send,ID_B,Pub_S
32,B,send,K_AB,Pub_S
33,B,send,N_A,K_AB
34,B,send,N_B,K_AB
35,S,receive,ID_A,
36,S,receive,ID_A,Pub_S
37,S,receive,ID_B,Pub_S
38,S,receive,K_AB,Pub_S
39,S,receive,N_A,K_AB
40,S,receive,N_B,K_AB
41,S,decrypt,ID_A,Pri_S
42,S,decrypt,ID_B,Pri_S
43,S,decrypt,K_AB,Pri_S
44,S,encrypt,N_A,K_AB
45,S,encrypt,N_B,K_AB
46,S,send,K_AB,
47,S,send,N_A,K_AB
48,S,send,N_B,K_AB
49,A,receive,K_AB,
50,A,receive,N_A,K_AB
51,A,receive,N_B,K_AB
52,A,decrypt,N_A,K_AB
53,A,decrypt,N_B,K_AB
54,A,encrypt,N_B+1,K_AB
55,A,send,N_B+1,K_AB
56,B,receive,N_B+1,K_AB
57,B,decrypt,N_B+1,K_AB
